method,n,N,N_label,seed,param,replicate_count,seed_mean_bias,seed_mean_abs_bias,seed_rmse_bias,replicate_bias_q05,replicate_bias_q25,replicate_bias_median,replicate_bias_q75,replicate_bias_q95
flow_npe,1000,1000000,N=n^2,38,g,100,0.03994680404663086,0.13856499195098876,0.18830807402415956,-0.3065003752708435,-0.054489195346832275,0.02476787567138672,0.15617609024047852,0.37747482061386106
flow_npe,1000,1000000,N=n^2,39,g,100,-0.0033374035358428953,0.18220533013343812,0.22039736339613566,-0.372872406244278,-0.15358853340148926,0.011705398559570312,0.1714516282081604,0.31086189746856685
flow_npe,1000,1000000,N=n^2,40,g,100,-0.05554775953292847,0.22310152292251587,0.2785830318721587,-0.41245206594467165,-0.2725713551044464,-0.09362190961837769,0.09061038494110107,0.4320279598236081
flow_npe,1000,1000000,N=n^2,41,g,100,nan,nan,nan,3.031788778305054,3.0731781721115112,3.098536729812622,3.145817518234253,3.1968245983123778
flow_npe,1000,1000000,N=n^2,42,g,100,0.01587373614311218,0.17558287262916564,0.21567513591383805,-0.32465845346450806,-0.13231569528579712,0.018752574920654297,0.16929179430007935,0.37761307954788204
flow_npe,1000,1000000,N=n^2,43,g,100,0.0583504319190979,0.17250995397567748,0.21431873447783836,-0.29463537931442263,-0.0842399001121521,0.061591386795043945,0.21202337741851807,0.3462675213813781
flow_npe,1000,1000000,N=n^2,44,g,100,0.11043732166290283,0.1879408073425293,0.23139234169961712,-0.18651671409606932,-0.018703430891036987,0.11655735969543457,0.24166756868362427,0.4115804314613342
flow_npe,1000,1000000,N=n^2,45,g,100,0.3946549415588379,0.400906925201416,0.4734821481847182,-0.0019899606704711897,0.21448129415512085,0.40347838401794434,0.5533851981163025,0.7236520409584044
flow_npe,1000,1000000,N=n^2,46,g,100,-0.04688642859458923,0.17633893370628356,0.21424646451369705,-0.3625487506389618,-0.1957029402256012,-0.048718810081481934,0.09371519088745117,0.29826943874359124
flow_npe,1000,1000000,N=n^2,47,g,100,0.10803485989570617,0.23360255599021912,0.29754499332131784,-0.3613247811794281,-0.07965606451034546,0.10790395736694336,0.271854043006897,0.5480472683906553
flow_npe,1000,1000000,N=n^2,48,g,100,0.03891854643821716,0.13238956570625304,0.15849868930320893,-0.2099599063396454,-0.08668014407157898,0.04414772987365723,0.15637826919555664,0.2602895498275757
flow_npe,1000,1000000,N=n^2,49,g,100,-0.033965213298797606,0.17281364679336547,0.22080260985842226,-0.3640412151813507,-0.17730742692947388,-0.05687248706817627,0.08430922031402588,0.3383607864379883
flow_npe,1000,1000000,N=n^2,50,g,100,0.03924533367156982,0.16961971282958985,0.2134733099732499,-0.2803916811943054,-0.08956462144851685,0.0014411211013793945,0.18884509801864624,0.431524646282196
flow_npe,1000,1000000,N=n^2,51,g,100,-0.10584511756896972,0.20307796478271484,0.24336969997897015,-0.44351919889450075,-0.262254536151886,-0.12433725595474243,0.06394928693771362,0.2542019248008727
flow_npe,1000,1000000,N=n^2,52,g,100,0.11743911862373352,0.16484426856040954,0.21228085782943643,-0.13933573365211488,-0.016423910856246948,0.09588766098022461,0.2516125440597534,0.4623644709587097
flow_npe,1000,1000000,N=n^2,53,g,100,0.03553260564804077,0.15590710401535035,0.20594392355984203,-0.2513934731483459,-0.0804876983165741,0.004766225814819336,0.16029798984527588,0.41163259744644165
flow_npe,1000,1000000,N=n^2,54,g,100,-0.12370834708213806,0.18423658728599548,0.22913386073692033,-0.4333558320999146,-0.27302291989326477,-0.09481704235076904,-0.005951821804046631,0.1922425866127014
flow_npe,1000,1000000,N=n^2,55,g,100,0.10208138585090637,0.18997396349906923,0.23507118710589953,-0.24486150741577148,-0.037907958030700684,0.11343324184417725,0.25630074739456177,0.4056588888168335
flow_npe,1000,1000000,N=n^2,56,g,100,0.12939453721046448,0.18634506106376647,0.22763097410794805,-0.1648015558719635,0.005003005266189575,0.12242269515991211,0.28166013956069946,0.4183420538902281
flow_npe,1000,1000000,N=n^2,57,g,100,-0.0517598819732666,0.1623375177383423,0.20595896664855667,-0.3812010169029236,-0.18142220377922058,-0.04075062274932861,0.08509212732315063,0.2501978278160094
flow_npe,1000,1000000,N=n^2,58,g,100,-0.05061792612075806,0.14506603002548218,0.17915360018803103,-0.3138728439807892,-0.1958754062652588,-0.048737168312072754,0.058096468448638916,0.20979489088058462
flow_npe,1000,1000000,N=n^2,59,g,100,0.06829705476760864,0.182906596660614,0.23861449308684887,-0.3098308861255646,-0.07700088620185852,0.06125962734222412,0.2231014370918274,0.43021349906921386
flow_npe,1000,1000000,N=n^2,60,g,100,-0.08453874588012696,0.1870027542114258,0.2268639831179509,-0.4357012391090393,-0.20806699991226196,-0.10388696193695068,0.08215838670730591,0.2728708744049072
flow_npe,1000,1000000,N=n^2,61,g,100,0.0407601523399353,0.17922013998031616,0.2293036023927812,-0.27890939116477964,-0.1254698932170868,0.03516197204589844,0.17659568786621094,0.41913242340087886
flow_npe,1000,1000000,N=n^2,62,g,100,-0.15199655890464783,0.2185373294353485,0.25443542132749586,-0.4531626284122467,-0.29141077399253845,-0.19077050685882568,-0.06349009275436401,0.22541683912277216
flow_npe,1000,1000000,N=n^2,63,g,100,0.25310028076171875,0.2659549140930176,0.3144957505123543,-0.036806559562683104,0.13107824325561523,0.2531229257583618,0.3739534616470337,0.5754063010215759
flow_npe,1000,1000000,N=n^2,64,g,100,0.08776506781578064,0.17188074231147765,0.2168986537610602,-0.22939993143081666,-0.0503520667552948,0.09128034114837646,0.21203815937042236,0.4154582023620605
flow_npe,1000,1000000,N=n^2,65,g,100,0.15361987829208373,0.21487491369247436,0.2793827199267724,-0.16373180747032165,-0.004243135452270508,0.13927686214447021,0.27690833806991577,0.5445396304130552
flow_npe,1000,1000000,N=n^2,66,g,100,0.06373458147048951,0.16164724588394164,0.2122327722917099,-0.213924241065979,-0.0543140172958374,0.05076611042022705,0.18742042779922485,0.4309340476989746
flow_npe,1000,1000000,N=n^2,67,g,100,0.0354194700717926,0.1671617877483368,0.21260936714040915,-0.2685088515281677,-0.12133607268333435,0.030269384384155273,0.15240371227264404,0.41958352327346776
flow_npe,1000,1000000,N=n^2,68,g,100,0.3107501792907715,0.34502511978149414,0.41111095569138323,-0.10281080603599548,0.1270766258239746,0.3136026859283447,0.4676051735877991,0.816390573978424
flow_npe,1000,1000000,N=n^2,69,g,100,0.07870654463768005,0.1798393452167511,0.22423778594907445,-0.2352765619754791,-0.07795867323875427,0.08658599853515625,0.2421395182609558,0.4327418088912963
flow_npe,1000,1000000,N=n^2,70,g,100,0.09512450456619263,0.16363218545913696,0.21164006379177933,-0.19400320649147035,-0.012105673551559448,0.07865393161773682,0.21229034662246704,0.4366347551345825
flow_npe,1000,1000000,N=n^2,71,g,100,0.03876617670059204,0.14670104742050172,0.18183504400659056,-0.2519927442073822,-0.07397425174713135,0.04304397106170654,0.15843892097473145,0.3225918173789978
flow_npe,1000,1000000,N=n^2,72,g,100,0.12812498927116395,0.2083833086490631,0.25839064329668804,-0.2168535590171814,0.012477129697799683,0.11675393581390381,0.28685009479522705,0.48702714443206785
flow_npe,1000,1000000,N=n^2,73,g,100,0.07033395409584045,0.1876672065258026,0.24832763298288799,-0.29770264625549314,-0.08401528000831604,0.056256890296936035,0.20133370161056519,0.4487787246704101
flow_npe,1000,1000000,N=n^2,74,g,100,0.17384748339653014,0.19997973561286927,0.2570728837020013,-0.0815079689025879,0.04069828987121582,0.13931870460510254,0.3007248044013977,0.5094537258148193
