n,N,N_label,standard_paper_grid,seed,flow_theta_kl,gaussian_theta_kl
100,460,N=n log(n),1,90,6.6486028074800085,5.766126644388885
100,460,N=n log(n),1,91,8.688888250734573,10.203031559685442
100,460,N=n log(n),1,92,7.1767938884593345,11.915841720915457
100,460,N=n log(n),1,93,10.071353179549114,8.68342154686193
100,460,N=n log(n),1,94,7.280002954739976,8.669917376924786
100,460,N=n log(n),1,95,9.32820941313725,7.145563380018893
100,460,N=n log(n),1,96,7.264349472341002,7.609435033805069
100,460,N=n log(n),1,97,8.101822553792546,8.214700113182465
100,1000,N=n^(3/2),1,1,5.746598431529833,5.7282699330540865
100,1000,N=n^(3/2),1,2,7.836239124878347,6.322664135824099
100,1000,N=n^(3/2),1,3,5.281615093721149,5.4361210916938605
100,1000,N=n^(3/2),1,4,6.433718256822122,5.4688296355756965
100,1000,N=n^(3/2),1,7,6.195934256895305,6.387441390602945
100,1000,N=n^(3/2),1,8,5.724156102535082,6.314363723757865
100,1000,N=n^(3/2),1,9,6.476901738001858,6.866768008228385
100,1000,N=n^(3/2),1,10,6.20306629846274,5.9582425986507515
100,1000,N=n^(3/2),1,11,7.319306410179281,5.453955149921818
100,1000,N=n^(3/2),1,12,7.2561504029141135,6.0689934354944
100,1000,N=n^(3/2),1,13,5.54131172316543,5.462854340248425
100,1000,N=n^(3/2),1,15,6.206343202372827,6.541716852082706
100,1000,N=n^(3/2),1,16,4.980392400262857,5.822418027154684
100,1000,N=n^(3/2),1,17,8.217278361951927,4.892040870610066
100,1000,N=n^(3/2),1,19,9.542051245037298,7.113713376486828
100,1000,N=n^(3/2),1,21,8.060818432613344,10.644866094199584
100,1000,N=n^(3/2),1,22,7.142462769363703,7.732758437670726
100,1000,N=n^(3/2),1,23,6.101692982937976,5.260401929853077
100,1000,N=n^(3/2),1,24,8.355060073507534,5.735013136121285
100,1000,N=n^(3/2),1,27,7.124388847056054,6.793396031841761
100,1000,N=n^(3/2),1,28,7.395891512603994,6.438049960423472
100,1000,N=n^(3/2),1,29,6.933605491319113,6.4638054560804115
100,1000,N=n^(3/2),1,31,7.348962466913008,7.5495093968020175
100,1000,N=n^(3/2),1,33,7.016990941001343,5.160621773327971
100,1000,N=n^(3/2),1,34,6.821570167318908,6.8138977458648835
100,1000,N=n^(3/2),1,35,8.44921357588617,10.651868303989842
100,1000,N=n^(3/2),1,36,5.574145536975356,5.110893393276353
100,1000,N=n^(3/2),1,37,8.541668857223971,6.257513644136944
100,1000,N=n^(3/2),1,40,7.375642960641336,5.2700265814498595
100,1000,N=n^(3/2),1,41,10.806869406105125,6.8736821409618845
100,1000,N=n^(3/2),1,42,6.258702088826722,5.7092851594155265
100,1000,N=n^(3/2),1,43,7.17495167104904,6.014028464818493
100,1000,N=n^(3/2),1,44,6.192512857734153,6.560091982885588
100,1000,N=n^(3/2),1,45,6.1830819753280135,6.6199188960395645
100,1000,N=n^(3/2),1,46,6.501802567318722,6.2545943974388205
100,1000,N=n^(3/2),1,47,4.480804095284738,6.473408087516875
100,1000,N=n^(3/2),1,48,7.511871054716492,6.631797416410217
100,1000,N=n^(3/2),1,49,8.187761207661508,7.581207815408747
100,1000,N=n^(3/2),1,50,6.221655947272973,6.531999852832025
100,1000,N=n^(3/2),1,51,6.392896649013701,4.602175165287192
100,1000,N=n^(3/2),1,52,6.146514473268069,6.574398294551398
100,1000,N=n^(3/2),1,53,7.583246864416093,5.41219329538447
100,1000,N=n^(3/2),1,55,7.4572271945544415,5.709055312059744
100,1000,N=n^(3/2),1,57,6.15586549105824,5.653105559169151
100,1000,N=n^(3/2),1,58,7.447562466856021,7.761325110756234
100,1000,N=n^(3/2),1,59,8.053415501481677,6.339945668002731
100,1000,N=n^(3/2),1,60,6.3409576611519505,6.926600645176384
100,1000,N=n^(3/2),1,61,6.011096861820471,6.332206099312044
100,1000,N=n^(3/2),1,65,7.152745857522003,5.376977454781211
100,1000,N=n^(3/2),1,67,6.891247752418148,7.674966657583445
100,1000,N=n^(3/2),1,68,6.990249679357564,6.466464180968518
100,1000,N=n^(3/2),1,70,6.430180832973987,5.35179532714874
100,1000,N=n^(3/2),1,71,6.6350027756026035,5.473833652203446
100,1000,N=n^(3/2),1,76,6.583443195721764,6.285236380252452
100,1000,N=n^(3/2),1,77,8.665358567746932,4.890362070051478
100,1000,N=n^(3/2),1,78,8.241669403600705,6.018728531949102
100,1000,N=n^(3/2),1,80,6.8215764053100525,5.135339904336707
100,1000,N=n^(3/2),1,81,6.5273156216093575,7.923230692102532
100,1000,N=n^(3/2),1,82,6.658191518180423,6.149940371576847
100,1000,N=n^(3/2),1,83,8.346829539777357,9.185631645390195
100,1000,N=n^(3/2),1,84,9.76626530000163,6.363613839880081
100,1000,N=n^(3/2),1,85,5.131440111694679,6.29398448722347
100,1000,N=n^(3/2),1,88,6.140066321108814,5.378982135774976
100,1000,N=n^(3/2),1,89,7.855530535821121,5.553138096256831
100,1000,N=n^(3/2),1,90,5.5470038806643815,5.889858495575041
100,1000,N=n^(3/2),1,91,6.971758390458906,5.712509710256087
100,1000,N=n^(3/2),1,92,7.770269364877844,6.072215216282106
100,1000,N=n^(3/2),1,93,8.817370315882602,6.7871036483793725
100,1000,N=n^(3/2),1,94,5.07484095833815,5.299232704994243
100,1000,N=n^(3/2),1,95,6.216102039820652,10.309285673215866
100,1000,N=n^(3/2),1,96,4.963110667277651,7.306739059014728
100,1000,N=n^(3/2),1,97,9.161382238383718,6.8911516787165175
100,10000,N=n^2,1,1,3.437624469149669,4.103794346786478
100,10000,N=n^2,1,2,4.4899734163491765,4.4566448742768054
100,10000,N=n^2,1,3,3.898210301463578,4.863737790193041
100,10000,N=n^2,1,4,3.816789158852145,3.100529527000125
100,10000,N=n^2,1,7,5.181609772825172,4.764467424651823
100,10000,N=n^2,1,8,3.3353788404128304,4.718386802270391
100,10000,N=n^2,1,9,3.94184937798907,5.1140539529965015
100,10000,N=n^2,1,10,3.383553042221331,4.068034664535459
100,10000,N=n^2,1,11,4.646864065173271,3.041990972438518
100,10000,N=n^2,1,12,4.977625225839864,4.342265742029232
100,10000,N=n^2,1,13,4.452274723467246,3.933088290962417
100,10000,N=n^2,1,15,3.189317022078359,4.10682096175856
100,10000,N=n^2,1,16,3.980751291755457,4.1534587196135995
100,10000,N=n^2,1,17,6.234396168278025,3.4594698110263606
100,10000,N=n^2,1,19,5.428023240075496,4.341187387538872
100,10000,N=n^2,1,21,4.309251569312693,3.9391575160097125
100,10000,N=n^2,1,22,4.635966115951185,5.285057577212082
100,10000,N=n^2,1,23,3.4196329612140857,3.0289692411112834
100,10000,N=n^2,1,24,3.6917783264255504,3.032100671570318
100,10000,N=n^2,1,27,4.085832524149741,4.63567198676191
100,10000,N=n^2,1,28,3.9789851783975108,5.77911150406353
100,10000,N=n^2,1,29,4.12684613971521,3.6050833879209194
100,10000,N=n^2,1,31,4.282536405791076,5.083288866793796
100,10000,N=n^2,1,33,4.093428229544804,2.9225569144660666
100,10000,N=n^2,1,34,4.191475737467166,5.747495978596068
100,10000,N=n^2,1,35,6.583303276494687,3.636006773575037
100,10000,N=n^2,1,36,4.937113303026538,3.1727126218689037
100,10000,N=n^2,1,37,5.254403632817226,5.7067345442165625
100,10000,N=n^2,1,40,4.442121087826018,5.07776468884516
100,10000,N=n^2,1,41,7.115527999910166,4.200006737813311
100,10000,N=n^2,1,42,4.8379079272496615,3.992853618998381
100,10000,N=n^2,1,43,6.221453586101746,4.111974593346498
100,10000,N=n^2,1,44,4.741793766991939,4.677803051340658
100,10000,N=n^2,1,45,3.7691832305602517,5.380763288485468
100,10000,N=n^2,1,46,3.5621268051875865,4.501523683092924
100,10000,N=n^2,1,47,3.2177529884126383,5.403005999937285
100,10000,N=n^2,1,48,3.5889074926545517,4.2759182702102745
100,10000,N=n^2,1,49,5.417496201298124,4.122047289779284
100,10000,N=n^2,1,50,4.135557399679618,4.403016878824182
100,10000,N=n^2,1,51,3.3227010967646575,3.1982379912130647
100,10000,N=n^2,1,52,3.3326896823016687,4.191634425308765
100,10000,N=n^2,1,53,4.95286928446827,3.5446894236777005
100,10000,N=n^2,1,55,4.9649454073531,4.281806700511171
100,10000,N=n^2,1,57,3.9280795994477287,3.466678172932803
100,10000,N=n^2,1,58,4.380163308282729,4.692120190718052
100,10000,N=n^2,1,59,5.123989559329984,3.6977754435312455
100,10000,N=n^2,1,60,4.1935480934692455,3.35774209422914
100,10000,N=n^2,1,61,6.106351042070744,4.29332329051074
100,10000,N=n^2,1,65,4.090953243667548,3.5518662312955906
100,10000,N=n^2,1,67,4.497128956538924,6.711079710623753
100,10000,N=n^2,1,68,4.074678697428312,3.5868412476594447
100,10000,N=n^2,1,70,4.60751410223336,3.3440777488264186
100,10000,N=n^2,1,71,4.30904676149314,3.690221218299511
100,10000,N=n^2,1,76,4.559804752591682,4.805401578841493
100,10000,N=n^2,1,77,7.012680802487057,3.3270997163319254
100,10000,N=n^2,1,78,7.8048908225557785,4.1185347408956225
100,10000,N=n^2,1,80,5.0333122478881505,3.858033167248656
100,10000,N=n^2,1,81,4.029979102757225,4.8216960683318995
100,10000,N=n^2,1,82,4.023494171107111,4.157160559180646
100,10000,N=n^2,1,83,5.238771114056074,5.764614829405089
100,10000,N=n^2,1,84,3.955570799359297,4.187781349990513
100,10000,N=n^2,1,85,4.149957651366178,4.338887612176894
100,10000,N=n^2,1,88,3.895913854279135,2.7567999330304884
100,10000,N=n^2,1,89,4.448762131556265,3.6662331667044064
100,10000,N=n^2,1,90,4.545750385902275,3.3980400324553237
100,10000,N=n^2,1,91,6.258317603640202,4.755444636968198
100,10000,N=n^2,1,92,3.859861729508804,3.709656465164226
100,10000,N=n^2,1,93,5.960197888961912,4.124614350716013
100,10000,N=n^2,1,94,3.3561705785856035,3.648525659098808
100,10000,N=n^2,1,95,5.158582397283725,3.5674541741000194
100,10000,N=n^2,1,96,3.766593425161655,5.129033642616964
100,10000,N=n^2,1,97,5.378368189437324,5.067797302503389
500,500,N=n,1,0,9.197038733762037,9.780116101314857
500,500,N=n,1,1,7.631603286128837,12.791242391700486
500,500,N=n,1,2,11.570506950486998,7.9781379396531555
500,500,N=n,1,3,8.321362433786971,7.683042123455192
500,500,N=n,1,4,10.34024179568762,7.339917298622916
500,500,N=n,1,5,9.34678066187564,9.801294391742498
500,500,N=n,1,6,9.606977548978193,8.779483162380465
500,500,N=n,1,7,11.877186988673657,7.534958411495382
500,500,N=n,1,8,7.867796008043492,8.165150807339437
500,500,N=n,1,9,7.162769101622224,7.945635859142222
500,500,N=n,1,10,8.633048162473042,8.238102202678322
500,500,N=n,1,11,7.464503779200804,8.425485617209636
500,500,N=n,1,12,9.850128323030269,9.911619415064754
500,500,N=n,1,13,8.347175039817945,8.172095855571223
500,500,N=n,1,14,8.7971886916247,7.4191164221476065
500,500,N=n,1,15,11.66275920445958,9.510836920643603
500,500,N=n,1,16,8.919276253312727,11.687590302602777
500,500,N=n,1,17,9.878198139837188,8.04002354041246
500,500,N=n,1,18,6.111127178382208,8.375066738096866
500,500,N=n,1,19,8.46262971452936,7.141617948459801
500,500,N=n,1,20,8.361542890670549,7.85274331853351
500,500,N=n,1,21,8.732431724682995,9.566661843089209
500,500,N=n,1,22,8.118751817829986,6.887797116990363
500,500,N=n,1,23,9.891000265061292,8.510084504841693
500,500,N=n,1,24,11.821259351096899,9.894039901383566
500,500,N=n,1,25,9.010448004933938,8.086265238799971
500,500,N=n,1,26,9.948117034601117,7.222643225728436
500,500,N=n,1,27,7.9688448266907566,7.136521736875197
500,500,N=n,1,28,11.655852503331465,7.791012150157751
500,500,N=n,1,29,9.017078517936277,11.339672443972988
500,500,N=n,1,30,9.342912167760929,7.654743274822357
500,500,N=n,1,31,7.407973209896902,9.822824761481995
500,500,N=n,1,32,10.594246890998823,8.012792873539166
500,500,N=n,1,33,11.372036056047348,8.420051111316443
500,500,N=n,1,34,10.365184816376692,8.672708685635042
500,500,N=n,1,35,8.466054059816255,7.4272069349099965
500,500,N=n,1,36,8.678494304450561,6.5868800884431895
500,500,N=n,1,37,9.611395441124047,9.408246363702332
500,500,N=n,1,38,7.361055352075873,9.489083571286585
500,500,N=n,1,39,6.89933848330512,8.42626308774095
500,500,N=n,1,40,8.403284084693853,7.289219967825876
500,500,N=n,1,41,10.391098134933792,8.223180401712423
500,500,N=n,1,42,8.760325506764758,7.337436416132743
500,500,N=n,1,43,9.039106876065961,8.229564669165804
500,500,N=n,1,44,10.370039676390286,7.828392133458927
500,500,N=n,1,45,10.32632918747042,8.97400390154907
500,500,N=n,1,46,12.954812075779213,7.998437855657045
500,500,N=n,1,47,8.561270095542861,8.833624371083932
500,500,N=n,1,48,6.846516580821824,7.7151676065525665
500,500,N=n,1,49,10.990128119279529,7.296015618908459
500,500,N=n,1,50,9.841916415068182,9.403421491887357
500,500,N=n,1,51,10.279243569028536,9.049245804016122
500,500,N=n,1,52,10.701560860720855,8.55918883574767
500,500,N=n,1,53,9.129861195142373,10.073731119721321
500,500,N=n,1,54,7.40011289664186,8.203856277515637
500,500,N=n,1,55,9.990534013917703,9.082276786024195
500,500,N=n,1,56,9.98769095188861,9.131368554054818
500,500,N=n,1,57,7.492245445105263,8.581529497018531
500,500,N=n,1,58,7.680137993365993,7.910556045513945
500,500,N=n,1,59,8.75520255401526,7.442569211535234
500,500,N=n,1,60,8.250946511807498,7.010897309903132
500,500,N=n,1,61,10.26003767974415,8.52765179629655
500,500,N=n,1,62,10.191827909278684,12.342663357715717
500,500,N=n,1,63,10.786871385652082,7.762075755022407
500,500,N=n,1,64,10.318092780497272,8.897251473782367
500,500,N=n,1,65,10.393959187893254,8.063672463121264
500,500,N=n,1,66,9.4118957389523,8.589666387680587
500,500,N=n,1,67,7.556454439293765,9.283153736756907
500,500,N=n,1,68,8.144834374419053,8.992496664895228
500,500,N=n,1,69,7.8458726127777245,7.469947647644893
500,500,N=n,1,70,7.735141329671423,7.708767019749938
500,500,N=n,1,71,7.544430597436378,9.12734945849401
500,500,N=n,1,72,10.729151978662971,8.27330605431287
500,500,N=n,1,73,8.842178824456056,14.877351609673216
500,500,N=n,1,74,7.708744013273652,9.474606926584652
500,500,N=n,1,75,10.894424854430993,9.436707674913109
500,500,N=n,1,76,10.677135984478237,8.619575398946298
500,500,N=n,1,77,8.418952731337104,8.13453301429958
500,500,N=n,1,78,9.004031892044424,8.510620124469032
500,500,N=n,1,79,11.19024745310844,8.206263101436756
500,500,N=n,1,80,9.58564788641176,7.5772855236417325
500,500,N=n,1,81,7.925199291736926,12.390934488585986
500,500,N=n,1,82,9.973488377172051,8.770147898783064
500,500,N=n,1,83,8.558459420219153,8.864970106142229
500,500,N=n,1,84,12.005284489625872,6.838712957850925
500,500,N=n,1,85,8.552818367044438,8.104717455426016
500,500,N=n,1,86,11.27593167025346,7.921112678792747
500,500,N=n,1,87,8.401515834977006,7.573363973681069
500,500,N=n,1,88,12.676700575693001,9.632929327831963
500,500,N=n,1,89,7.875441410968277,10.067025355626992
500,500,N=n,1,90,8.873215098471682,7.205050407449416
500,500,N=n,1,91,8.881806089696246,10.596884685830439
500,500,N=n,1,92,8.4810049128252,7.372339392988371
500,500,N=n,1,93,8.045900105750425,11.979196448316483
500,500,N=n,1,94,8.833855096143889,8.002541984216807
500,500,N=n,1,95,10.535890322972726,10.4521207750842
500,500,N=n,1,96,11.168655769863031,8.279539420843143
500,500,N=n,1,97,11.004046478389336,7.2064496117998535
500,500,N=n,1,98,9.91634891911274,8.991704459625012
500,500,N=n,1,99,8.557948210148403,7.851618585311042
500,500,N=n,1,100,11.749479349531647,8.696351129346066
500,3107,N=n log(n),1,0,5.049158740617247,6.934339081953816
500,3107,N=n log(n),1,1,7.808318629569603,6.789502921203662
500,3107,N=n log(n),1,2,7.298876181693998,7.029145395169209
500,3107,N=n log(n),1,3,7.49823417744114,7.024587111229747
500,3107,N=n log(n),1,4,5.766674566075918,6.484677840368609
500,3107,N=n log(n),1,5,5.144240162716116,7.297799470635815
500,3107,N=n log(n),1,6,4.995915327031362,6.244767059681541
500,3107,N=n log(n),1,7,6.045616266578251,6.9352627250829135
500,3107,N=n log(n),1,8,5.834676231683603,7.36117762333811
500,3107,N=n log(n),1,9,5.935875844953938,6.334888056715334
500,3107,N=n log(n),1,10,7.76829642453956,10.117551820174299
500,3107,N=n log(n),1,11,5.383212766579675,6.58375168373436
500,3107,N=n log(n),1,12,6.785822792618682,6.460912678126198
500,3107,N=n log(n),1,13,4.457894825108901,5.783111620281873
500,3107,N=n log(n),1,14,6.19089257730765,7.361701335767286
500,3107,N=n log(n),1,15,6.0372621555355686,7.185310330140204
500,3107,N=n log(n),1,16,6.627682875444985,7.942990873470029
500,3107,N=n log(n),1,17,6.085973929153474,7.4948667225723815
500,3107,N=n log(n),1,18,6.378071992004777,7.342970801669972
500,3107,N=n log(n),1,19,6.976859764597432,7.163195962964293
500,3107,N=n log(n),1,20,8.121518496399627,7.740264201485986
500,3107,N=n log(n),1,21,8.080572549900523,6.511661205184313
500,3107,N=n log(n),1,22,6.7881999365164765,7.2583117401169766
500,3107,N=n log(n),1,23,6.878930525865332,6.19403745630776
500,3107,N=n log(n),1,24,6.391798462974189,6.417417504728984
500,3107,N=n log(n),1,25,6.481204658103724,6.828931917648169
500,3107,N=n log(n),1,26,6.272073508022564,6.67942141498897
500,3107,N=n log(n),1,27,6.10194208935376,7.338172992199441
500,3107,N=n log(n),1,28,6.5106876240735225,7.346714607375239
500,3107,N=n log(n),1,29,6.117376806187257,6.447812242487145
500,3107,N=n log(n),1,30,6.902502423039995,6.703405141256311
500,3107,N=n log(n),1,31,6.0890724623797805,8.309174117080989
500,3107,N=n log(n),1,32,7.973772713296125,7.038490557238346
500,3107,N=n log(n),1,33,5.707970899312374,7.801129915168609
500,3107,N=n log(n),1,34,7.232504537178023,6.9354736452757395
500,3107,N=n log(n),1,35,7.067532498173323,8.172515331969588
500,3107,N=n log(n),1,36,5.452305408445136,7.60066786583105
500,3107,N=n log(n),1,37,6.95905186665787,6.757675375313698
500,3107,N=n log(n),1,38,5.459861241805299,5.7524938162317465
500,3107,N=n log(n),1,39,6.574187608714283,7.453886898601478
500,3107,N=n log(n),1,40,7.401751140842759,9.623178952328766
500,3107,N=n log(n),1,41,11.547530351405255,6.286694441155727
500,3107,N=n log(n),1,42,5.628486895864506,6.647189452476715
500,3107,N=n log(n),1,43,6.586978226947523,6.329223175915403
500,3107,N=n log(n),1,44,7.15550567395682,6.90888102477637
500,3107,N=n log(n),1,45,6.09790045120503,6.950788487532887
500,3107,N=n log(n),1,46,5.041621883750093,6.74707393678876
500,3107,N=n log(n),1,47,6.266710624897676,7.751443119391219
500,3107,N=n log(n),1,48,6.268122866261458,6.780166505651681
500,3107,N=n log(n),1,49,5.850830152560879,7.804640316967638
500,3107,N=n log(n),1,50,6.769698756225229,8.993615358951748
500,3107,N=n log(n),1,51,6.09657037253097,7.731628557688053
500,3107,N=n log(n),1,52,4.947297551846978,6.426182952661624
500,3107,N=n log(n),1,53,5.563186497457902,7.007985893821607
500,3107,N=n log(n),1,54,7.6196145799084825,6.640686289961499
500,3107,N=n log(n),1,55,6.750032811799165,6.790534305216817
500,3107,N=n log(n),1,56,6.402094418709906,7.297327615897646
500,3107,N=n log(n),1,57,6.982576824455653,7.36320329661827
500,3107,N=n log(n),1,58,6.798080518238197,7.869335183331843
500,3107,N=n log(n),1,59,6.298148433191296,6.523477038875267
500,3107,N=n log(n),1,60,7.108193330155596,6.147422220577616
500,3107,N=n log(n),1,61,8.266848902687434,8.397836721884042
500,3107,N=n log(n),1,62,7.995366736779843,8.876817569848413
500,3107,N=n log(n),1,63,5.99940306322661,7.373643914534596
500,3107,N=n log(n),1,64,7.29589388836155,6.812224237496663
500,3107,N=n log(n),1,65,7.108210090185608,7.29395325758802
500,3107,N=n log(n),1,66,6.442726632906739,7.663440591244203
500,3107,N=n log(n),1,67,6.941081033691652,10.084657333673295
500,3107,N=n log(n),1,68,9.111068199104684,7.758627725348213
500,3107,N=n log(n),1,69,6.765499847223397,7.793087408677085
500,3107,N=n log(n),1,70,5.024493034887648,6.115706408486874
500,3107,N=n log(n),1,71,8.66683222836868,7.32530534242973
500,3107,N=n log(n),1,72,6.330945892506119,6.630099861590815
500,3107,N=n log(n),1,73,6.5139945120670415,7.86741705706101
500,3107,N=n log(n),1,74,5.818843922074624,7.868394447752917
500,3107,N=n log(n),1,75,6.384763902643933,6.681511192174865
500,3107,N=n log(n),1,76,6.530766077338059,7.178886320760463
500,3107,N=n log(n),1,77,6.131187066488677,7.602653936931529
500,3107,N=n log(n),1,78,8.06595523349152,8.046332322995756
500,3107,N=n log(n),1,79,7.0806626503739025,7.551261873896918
500,3107,N=n log(n),1,80,5.532185592542931,8.638349809466952
500,3107,N=n log(n),1,81,7.783708296467226,7.215315355237111
500,3107,N=n log(n),1,82,5.885803181392541,6.1671844221788525
500,3107,N=n log(n),1,83,4.874556060248566,7.597089751112704
500,3107,N=n log(n),1,84,6.774566736539506,6.522697903925007
500,3107,N=n log(n),1,85,6.520300684096377,7.278616853821427
500,3107,N=n log(n),1,86,6.108386882561136,8.000243857945781
500,3107,N=n log(n),1,87,5.962017066631955,7.9364650514235
500,3107,N=n log(n),1,88,7.2210019520065245,6.948159091992222
500,3107,N=n log(n),1,89,6.313013171766517,8.907318548112992
500,3107,N=n log(n),1,90,6.369168757764712,7.786550178464235
500,3107,N=n log(n),1,91,5.471071446226249,8.491210877963935
500,3107,N=n log(n),1,92,6.828830009890316,7.87240380339897
500,3107,N=n log(n),1,93,4.639897095762864,7.525946418015606
500,3107,N=n log(n),1,94,6.305443261413029,7.029305781789209
500,3107,N=n log(n),1,95,5.964459590191002,5.808551560177265
500,3107,N=n log(n),1,96,6.983796605513657,6.195203575721394
500,3107,N=n log(n),1,97,5.377742902681051,6.749761889616038
500,3107,N=n log(n),1,98,6.624775416998718,6.170301655399529
500,3107,N=n log(n),1,99,7.672773027497327,6.9844798835328925
500,3107,N=n log(n),1,100,7.38384507839909,6.652440185435781
500,11180,N=n^(3/2),1,0,4.540959059831112,4.199021657564068
500,11180,N=n^(3/2),1,1,3.944315925342637,5.663783466072722
500,11180,N=n^(3/2),1,2,3.8881690893891254,4.696245812746554
500,11180,N=n^(3/2),1,3,4.8827370152975,5.19813921451671
500,11180,N=n^(3/2),1,4,6.02927633071942,4.220710125714999
500,11180,N=n^(3/2),1,5,4.168718652414937,4.769825110606292
500,11180,N=n^(3/2),1,6,2.941103716673599,4.510929860184487
500,11180,N=n^(3/2),1,7,4.250603219931776,4.800447428710861
500,11180,N=n^(3/2),1,8,3.865432891448,3.9218187317953968
500,11180,N=n^(3/2),1,9,4.367693285487308,4.592827141420546
500,11180,N=n^(3/2),1,10,6.319556502847124,4.78086343965762
500,11180,N=n^(3/2),1,11,4.5043196369312986,4.383072507448595
500,11180,N=n^(3/2),1,12,5.8653516798162775,4.5192369534798935
500,11180,N=n^(3/2),1,13,3.3399537335251632,4.789061146110788
500,11180,N=n^(3/2),1,14,5.399154099134185,5.309665123165576
500,11180,N=n^(3/2),1,15,4.639857066306141,4.253710485536202
500,11180,N=n^(3/2),1,16,4.332887023650714,4.453279852200396
500,11180,N=n^(3/2),1,17,3.9054259883269586,5.366134773891243
500,11180,N=n^(3/2),1,18,5.279109012211226,5.122610273297403
500,11180,N=n^(3/2),1,19,4.6301649109813825,5.008611914992737
500,11180,N=n^(3/2),1,20,4.78635516305181,3.6460815233041837
500,11180,N=n^(3/2),1,21,4.604256282805425,4.014848382846646
500,11180,N=n^(3/2),1,22,5.103274150805072,4.112737473955288
500,11180,N=n^(3/2),1,23,4.242150852539153,4.405148916964092
500,11180,N=n^(3/2),1,24,3.8938386177584334,4.062148939425566
500,11180,N=n^(3/2),1,25,4.149530535780193,3.7571321677059837
500,11180,N=n^(3/2),1,26,4.626241536694702,5.311606721867683
500,11180,N=n^(3/2),1,27,4.24086875782712,4.31515629641087
500,11180,N=n^(3/2),1,28,5.846830930205884,4.934136785601778
500,11180,N=n^(3/2),1,29,4.967434165823922,4.291139611467695
500,11180,N=n^(3/2),1,30,4.991248639081966,4.020653920397836
500,11180,N=n^(3/2),1,31,4.2595082068257595,4.876325343031949
500,11180,N=n^(3/2),1,32,4.462787571322762,5.214155019856042
500,11180,N=n^(3/2),1,33,4.063838160891439,4.547808414849621
500,11180,N=n^(3/2),1,34,4.484998706187062,4.169639120791047
500,11180,N=n^(3/2),1,35,5.363742861208693,4.288821576117618
500,11180,N=n^(3/2),1,36,3.9299757016278325,4.798655284334726
500,11180,N=n^(3/2),1,37,4.505334637983701,4.737517728847271
500,11180,N=n^(3/2),1,38,4.82520453449707,4.28896790159166
500,11180,N=n^(3/2),1,39,4.140376652477643,3.8889699336745087
500,11180,N=n^(3/2),1,40,4.773054141692032,4.6847122424589935
500,11180,N=n^(3/2),1,41,8.41042022833114,4.159461608913397
500,11180,N=n^(3/2),1,42,4.287281532893112,4.395893820850662
500,11180,N=n^(3/2),1,43,4.276176740996996,4.355707665133361
500,11180,N=n^(3/2),1,44,3.718280551586138,4.583376298962255
500,11180,N=n^(3/2),1,45,4.403755369752721,4.5093659156086305
500,11180,N=n^(3/2),1,46,4.264365717580277,3.6429582464891084
500,11180,N=n^(3/2),1,47,4.373517726673747,4.086665975425794
500,11180,N=n^(3/2),1,48,5.155680096985596,4.6955705831930405
500,11180,N=n^(3/2),1,49,5.12190127914352,4.407473021285597
500,11180,N=n^(3/2),1,50,5.279618741834651,4.199436105504818
500,11180,N=n^(3/2),1,51,3.811294027097355,4.659456227184226
500,11180,N=n^(3/2),1,52,4.101326737915482,4.136170533889719
500,11180,N=n^(3/2),1,53,4.1578148183316745,4.392591695368442
500,11180,N=n^(3/2),1,54,5.530224341032162,4.400163181717091
500,11180,N=n^(3/2),1,55,4.481120768021123,4.4194862261779795
500,11180,N=n^(3/2),1,56,3.5896715628835283,4.109470554194528
500,11180,N=n^(3/2),1,57,3.811934691415793,4.278772882824173
500,11180,N=n^(3/2),1,58,4.228772013100418,4.235289386828139
500,11180,N=n^(3/2),1,59,4.619181974806106,4.49215926091076
500,11180,N=n^(3/2),1,60,5.160093281558216,5.799269760934937
500,11180,N=n^(3/2),1,61,4.564193503232945,4.2839327286391455
500,11180,N=n^(3/2),1,62,5.05106625513138,4.403709458606872
500,11180,N=n^(3/2),1,63,3.871482681988397,4.422478060866868
500,11180,N=n^(3/2),1,64,4.256762091012124,4.636927033645292
500,11180,N=n^(3/2),1,65,4.443246162617781,5.609946830664956
500,11180,N=n^(3/2),1,66,5.209647399805033,5.754166859074952
500,11180,N=n^(3/2),1,67,4.257647331210474,7.309775724772591
500,11180,N=n^(3/2),1,68,5.735043010275045,4.879089967229885
500,11180,N=n^(3/2),1,69,3.82324982598286,4.82638353438587
500,11180,N=n^(3/2),1,70,3.5111903808491296,4.939784203407156
500,11180,N=n^(3/2),1,71,6.351932155874948,5.039899019272618
500,11180,N=n^(3/2),1,72,4.259796744860381,4.992535155666526
500,11180,N=n^(3/2),1,73,4.791023431048332,5.710098571308028
500,11180,N=n^(3/2),1,74,4.4599637563193735,4.060067317270261
500,11180,N=n^(3/2),1,75,5.206926315177434,4.182560230806518
500,11180,N=n^(3/2),1,76,4.516899491703732,4.70486541395514
500,11180,N=n^(3/2),1,77,4.3166161731040535,4.393616764464388
500,11180,N=n^(3/2),1,78,6.0495430892363515,4.187513325461088
500,11180,N=n^(3/2),1,79,4.063786650956909,5.7063344578764665
500,11180,N=n^(3/2),1,80,3.6706002910099857,4.34998617229448
500,11180,N=n^(3/2),1,81,3.872131839615071,4.929854753533744
500,11180,N=n^(3/2),1,82,4.18084602427089,3.969352086266762
