n,N,d_s,d_theta,d_total,seed,method,K_theta_oracle,K_u_oracle,coord_offset,Delta_u_total,Delta_u_mean,Delta_u_cov,Delta_theta_total,scaled_budget,nuts_cache_path,gaussian_npe_dir,posterior_samples_path,nuts_sample_count,gnpe_sample_count,oracle_fit_size,oracle_metric_size,self_consistency_kl_u,self_consistency_metric_size,K_theta_oracle_kl_jitter,K_u_oracle_kl_jitter,theta_clip_count_nuts,qhat_reconstruction,u_affine_note,existing_fresh_resample_diagnostic_source,theta_clip_count_gnpe,qhat_logdet_u,qhat_min_eig_u,oracle_min_eig_u,created_at_utc,commit,sigma_ratio_theta_A,sigma_ratio_theta_B,sigma_ratio_theta_g,sigma_ratio_theta_k,sigma_ratio_u_A,sigma_ratio_u_B,sigma_ratio_u_g,sigma_ratio_u_k
100,460,7,4,11,98,Gaussian-NPE,0.41207225021645455,0.40077731555516866,-0.011294934661285894,6.140276725453015,2.6259850656460095,3.5142916598070055,6.1289817907917294,0.03801652892561983,res/gnk/nuts_cache_v2_n_obs_100_seed_98.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_98,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_98/posterior_samples.pkl,10000,10000,5000,2000,-0.06884140812911337,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.515515742952763,0.00523757086145074,0.0008397528174719695,2026-04-25T01:43:25.673014+00:00,4df05eb,2.4057421678982216,10.522332772240546,5.143761977362232,9.787254707155244,2.3375760554325837,6.973949517803938,3.9708572999592797,2.09655887507731
100,460,7,4,11,99,Gaussian-NPE,1.3739343235104908,1.3584822404359809,-0.015452083074509959,8.615143937078939,2.447333358074982,6.167810579003956,8.599691854004428,0.03801652892561983,res/gnk/nuts_cache_v2_n_obs_100_seed_99.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_99,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_99/posterior_samples.pkl,10000,10000,5000,2000,-0.057487762591545755,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,3.2563132869718445,0.9096371563153048,0.0006505236629312954,2026-04-25T01:43:25.673014+00:00,4df05eb,21.382435309481522,16.39066750148482,2.790539803093087,8.354093510707742,23.953703910415037,7.775075364622022,3.0804795288553315,2.1195678988655953
100,460,7,4,11,100,Gaussian-NPE,0.7178189433330219,0.4453065999725729,-0.272512343360449,6.279567569181445,3.2868575296058284,2.992710039575617,6.007055225820996,0.03801652892561983,res/gnk/nuts_cache_v2_n_obs_100_seed_100.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_100,res/gnk/gaussian_npe_n_obs_100_n_sims_460_seed_100/posterior_samples.pkl,10000,10000,5000,2000,-0.003817390183756787,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-4.4201176896126775,0.0047475473214731384,0.000848242460371928,2026-04-25T01:43:25.673014+00:00,4df05eb,2.3503787131380993,4.299928999357372,5.952125879355686,9.146726203542007,2.324655171321135,3.740684909625998,5.171246264012343,1.8074885951390007
100,1000,7,4,11,0,Gaussian-NPE,1.6778719838666174,1.614577601265733,-0.06329438260088449,5.397968592444875,2.0107526899421373,3.3872159025027377,5.334674209843991,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_0.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_0,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_0/posterior_samples.pkl,10000,10000,5000,2000,-0.01832762949409465,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-2.887624494685947,0.006567381652306068,0.0017695318638211283,2026-04-25T01:43:25.673014+00:00,4df05eb,1.748775040179606,6.142778706387983,4.386761008824292,8.671113452236574,1.748554931087293,5.863188217099898,4.357881190706814,1.5529325046474929
100,1000,7,4,11,1,Gaussian-NPE,0.3617041815945478,0.24334803057543275,-0.11835615101911506,5.530041210416599,1.8589802045075543,3.6710610059090447,5.411685059397484,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_1.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_1,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_1/posterior_samples.pkl,10000,10000,5000,2000,-0.04506602792566437,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.533431982326474,0.004716357499513971,0.001046259846644611,2026-04-25T01:43:25.673014+00:00,4df05eb,1.793278997366861,5.107852703900655,6.819809002468608,10.234267068497633,1.7782556693236633,4.305212357823751,6.369953503823167,2.591578758981312
100,1000,7,4,11,2,Gaussian-NPE,0.4124535307810373,0.293869227842682,-0.11858430293835531,5.90982207544077,1.275562427967885,4.634259647472885,5.791237772502415,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_2.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_2,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_2/posterior_samples.pkl,10000,10000,5000,2000,0.010897542737261992,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-1.841703558534007,0.01137911128184509,0.0006870729248299794,2026-04-25T01:43:25.673014+00:00,4df05eb,4.388861582567594,11.724177922091306,6.143314402408706,8.783832840475474,4.278929838259692,5.362942123184013,5.733316688773045,4.1446069417084646
100,1000,7,4,11,3,Gaussian-NPE,0.6032771605408765,0.5493765588071333,-0.053900601733743225,4.834870041773826,1.5628886509837314,3.271981390790094,4.780969440040082,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_3.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_3,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_3/posterior_samples.pkl,10000,10000,5000,2000,0.0563564991709708,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.0365426344520507,0.0031433852914120506,0.0015615465424176176,2026-04-25T01:43:25.673014+00:00,4df05eb,1.6014452145622875,6.005355159140057,8.218294196089943,11.275049133927745,1.6103173490538913,5.239026640389042,5.590783247495703,2.5168688700804385
100,1000,7,4,11,4,Gaussian-NPE,0.6860493686735176,0.3694109359025018,-0.31663843277101583,4.777372966944471,0.7915151207336195,3.985857846210852,4.460734534173455,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_4.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_4,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_4/posterior_samples.pkl,10000,10000,5000,2000,-0.043927710036274686,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-2.1198934545491013,0.011554513898647754,0.0001392774257724277,2026-04-25T01:43:25.673014+00:00,4df05eb,9.817714127232307,10.070562030430422,1.2109435850949848,7.121002792976533,9.535091803460702,4.734546952814193,1.116664274787545,3.2275490793180497
100,1000,7,4,11,5,Gaussian-NPE,1.8483030537915814,1.5341229906151537,-0.31418006317642777,2.871769966946662,1.015782978337982,1.85598698860868,2.557589903770234,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_5.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_5,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_5/posterior_samples.pkl,10000,10000,5000,2000,0.026838751839510597,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.232920619948432,0.004507082400100933,0.0008558766406182582,2026-04-25T01:43:25.673014+00:00,4df05eb,2.020400994983686,4.680994350107253,1.0841110998295274,6.457712891551687,2.0561710144160004,4.087451849257893,1.0818149794401537,1.6716937448023235
100,1000,7,4,11,6,Gaussian-NPE,1.8154523607003425,1.7417194382595191,-0.07373292244082341,3.56063952221513,1.2571756708231419,2.303463851391988,3.4869065997743065,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_6.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_6,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_6/posterior_samples.pkl,10000,10000,5000,2000,0.04631975513662499,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.5812205023502313,0.004489763497144378,0.0011183713110267841,2026-04-25T01:43:25.673014+00:00,4df05eb,1.9648714494491648,5.803120464391034,1.7187948731222316,11.52503355356033,1.9635915619533797,4.526686071742785,1.8660564049046668,2.4935149004653137
100,1000,7,4,11,7,Gaussian-NPE,0.5697041687370671,0.5401214682499511,-0.029582700487115976,5.956147173195106,2.0622036531236962,3.89394352007141,5.92656447270799,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_7.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_7,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_7/posterior_samples.pkl,10000,10000,5000,2000,-0.022306285018986363,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-2.2351704650381006,0.008901049258779284,0.0007759652352031295,2026-04-25T01:43:25.673014+00:00,4df05eb,2.140007882219724,6.718643759362845,4.718442485883998,15.290871350728612,2.0929830054162806,6.255544334053377,4.869476751765057,2.1709808326553177
100,1000,7,4,11,8,Gaussian-NPE,0.535798300561328,0.32403779389325255,-0.2117605066680755,5.916720617445727,1.3206349190421554,4.596085698403572,5.704960110777652,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_8.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_8,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_8/posterior_samples.pkl,10000,10000,5000,2000,-0.04765652767077751,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-1.0787740517163542,0.0117245949168357,0.0012203004117595899,2026-04-25T01:43:25.673014+00:00,4df05eb,3.3925972646534444,8.708213506040918,6.524192397236411,9.51668265137697,3.2503829207702193,6.015264152542502,6.850264815326789,3.147717005701101
100,1000,7,4,11,9,Gaussian-NPE,1.0669571284122903,0.7957702478693448,-0.2711868805429455,4.974887670078571,1.9533690753930224,3.021518594685549,4.703700789535626,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_9.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_9,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_9/posterior_samples.pkl,10000,10000,5000,2000,0.03104455763318459,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.8506883577645725,0.0045723025412008275,0.0007002999323108233,2026-04-25T01:43:25.673014+00:00,4df05eb,1.855541330336632,4.078944620099299,3.544142025815954,12.18950056985597,1.8636517268361987,3.997636573803025,3.608002134652978,1.9364530870592649
100,1000,7,4,11,10,Gaussian-NPE,0.6870050299961641,0.5567150386371617,-0.13028999135900243,5.314056241932199,1.9244451786778718,3.3896110632543266,5.183766250573196,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_10.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_10,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_10/posterior_samples.pkl,10000,10000,5000,2000,0.001257088688649073,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.635075283285585,0.0023960796873651277,0.001815462770579532,2026-04-25T01:43:25.673014+00:00,4df05eb,1.5894623230015896,7.268114156988669,8.085666358508268,8.965223338546776,1.5995612856889978,5.947409011122105,6.206980085579339,1.8531424520609512
100,1000,7,4,11,11,Gaussian-NPE,0.3471826984593139,0.17985679773395588,-0.167325900725358,5.235694834791599,1.574508333541429,3.66118650125017,5.068368934066241,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_11.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_11,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_11/posterior_samples.pkl,10000,10000,5000,2000,0.011106120928083526,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-4.272605158573462,0.0024056760810830663,0.0007673969887643166,2026-04-25T01:43:25.673014+00:00,4df05eb,2.023282115854353,5.547591310939819,4.845215062162429,11.815932274880312,2.0144232619084805,4.576688185224654,4.7400757899566806,3.936384876740201
100,1000,7,4,11,12,Gaussian-NPE,0.4444891901528578,0.505845553974914,0.061356363822056226,5.110779722728811,1.9704891765448371,3.1402905461839734,5.172136086550867,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_12.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_12,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_12/posterior_samples.pkl,10000,10000,5000,2000,0.09174119654800521,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-4.796545385694999,0.001990573465245584,0.0006638333803051562,2026-04-25T01:43:25.673014+00:00,4df05eb,1.5890377059846146,4.052459087509335,4.216563548986866,10.274230641154368,1.588155995812669,3.9476701946896644,4.039456140218506,2.16588145610554
100,1000,7,4,11,13,Gaussian-NPE,0.8611468750359383,0.49864077576609317,-0.3625060992698452,4.571446318526204,0.640559417477705,3.9308869010485,4.208940219256359,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_13.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_13,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_13/posterior_samples.pkl,10000,10000,5000,2000,-0.07038044151693183,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-2.9912055412487684,0.003401832212712918,0.00047675803285076066,2026-04-25T01:43:25.673014+00:00,4df05eb,2.6703600256887774,6.832579197581828,2.820932272690107,9.308490725086392,2.647006935258475,4.487586405391587,3.5135057026107783,4.924060571143506
100,1000,7,4,11,14,Gaussian-NPE,1.543890626344949,1.6532669886908198,0.10937636234587078,4.5310049242871075,1.6302704282232536,2.900734496063854,4.640381286632978,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_14.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_14,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_14/posterior_samples.pkl,10000,10000,5000,2000,-0.027185419712441723,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-2.9144099814488937,0.0030617586541003892,0.0007496520103333923,2026-04-25T01:43:25.673014+00:00,4df05eb,2.2984045293612123,5.205875612336042,1.9195563814921754,12.030908188635443,2.2493083175318,4.383154254955427,2.3104030610149042,3.9869015758824617
100,1000,7,4,11,15,Gaussian-NPE,0.28378639946377143,0.3729040410033852,0.08911764153961377,6.009548381218529,2.0789107952515993,3.93063758596693,6.0986660227581435,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_15.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_15,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_15/posterior_samples.pkl,10000,10000,5000,2000,-0.005098239413863517,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.0765516262259336,0.004454898269977876,0.000864744776948642,2026-04-25T01:43:25.673014+00:00,4df05eb,2.044123099862012,7.687771615655697,6.027895231929068,11.64721830599313,2.003228163582456,6.023417212674054,5.719082129448877,2.458423753086333
100,1000,7,4,11,16,Gaussian-NPE,1.5178228116021717,1.115147844270299,-0.4026749673318728,4.214008813459934,1.9112372955804466,2.3027715178794868,3.8113338461280613,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_16.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_16,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_16/posterior_samples.pkl,10000,10000,5000,2000,-0.025609210055999268,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.1462095762771978,0.005101363300524233,0.0018970307093535007,2026-04-25T01:43:25.673014+00:00,4df05eb,1.732913626690731,7.662497114434533,2.013176270633463,9.092187634363095,1.7057128805446484,5.845440880839542,2.0196677488554933,1.6605087421036544
100,1000,7,4,11,17,Gaussian-NPE,0.7877466736428737,0.6855517507617052,-0.10219492288116849,4.081846795693627,1.2804903375794037,2.8013564581142236,3.9796518728124584,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_17.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_17,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_17/posterior_samples.pkl,10000,10000,5000,2000,-0.04408399009142645,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-3.4616330253421097,0.0024682379420835733,0.0013402030255767622,2026-04-25T01:43:25.673014+00:00,4df05eb,2.2205708858957087,5.76547271491029,3.5785521880794353,6.653660883833431,2.1914845848348614,4.01618585923276,2.860526200209023,4.011783377825138
100,1000,7,4,11,18,Gaussian-NPE,1.1617923235247762,1.1952684457698495,0.033476122245073237,5.648904472891248,1.7117285311605737,3.937175941730674,5.682380595136321,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_18.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_18,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_18/posterior_samples.pkl,10000,10000,5000,2000,0.032250815971147304,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-4.256350887973868,0.0021115558640364125,0.0004049464960079543,2026-04-25T01:43:25.673014+00:00,4df05eb,2.27826076358818,7.404921063846503,7.612630994973974,10.584003063129545,2.2558804764963427,5.062740872207405,7.275619228497717,2.0899621903321264
100,1000,7,4,11,19,Gaussian-NPE,0.44274447370514564,0.3340336308779724,-0.10871084282717325,6.206696134269606,1.7425938842042006,4.464102250065405,6.097985291442432,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_19.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_19,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_19/posterior_samples.pkl,10000,10000,5000,2000,-0.022606509638450952,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-1.9315488661704499,0.009660205069590882,0.0008562762448481603,2026-04-25T01:43:25.673014+00:00,4df05eb,3.153913199304822,7.144469136924384,7.806026756299707,12.794650726604152,3.0246607474169105,5.618422519956134,7.400329156411427,2.6221317534664492
100,1000,7,4,11,20,Gaussian-NPE,2.1809549995926045,2.0648975177426667,-0.1160574818499378,5.209940884338168,1.343678396185921,3.8662624881522465,5.093883402488229,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_20.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_20,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_20/posterior_samples.pkl,10000,10000,5000,2000,-0.051531247749418765,2000,1e-12,1e-12,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-1.449809144788471,0.013647493624502295,0.0005527457102170615,2026-04-25T01:43:25.673014+00:00,4df05eb,3.6447727621347172,11.71638073012461,1.6748622005016964,12.343391766032493,3.5469191524550645,7.107933047749377,1.7847211202492477,3.955816994462124
100,1000,7,4,11,21,Gaussian-NPE,0.42518452211628593,0.3932904127528869,-0.03189410936339904,9.317726246617056,2.313159712019063,7.004566534597992,9.285832137253657,0.08264462809917356,res/gnk/nuts_cache_v2_n_obs_100_seed_21.pkl,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_21,res/gnk/gaussian_npe_n_obs_100_n_sims_1000_seed_21/posterior_samples.pkl,10000,10000,5000,2000,-0.03974320715419134,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,3.3410583047976816,1.1947824583748128,0.0006302631736638444,2026-04-25T01:43:25.673014+00:00,4df05eb,20.142432269067974,11.221886869425056,5.953012281249341,14.443202380622678,22.7849139594875,6.678612915968972,6.216187764868318,3.1320806170977327
