method,n,N,N_label,seed,param,source,replicate_count,mean_bias,mean_abs_bias,rmse_bias,q05,q25,q50,q75,q95
flow_npe,500,500,N=n,22,lambda,biases.npy,100,-0.5849304962158203,0.6413921356201172,0.7700485639924814,-1.40576171875,-0.9120101928710938,-0.555328369140625,-0.24922943115234375,0.23154067993164046
flow_npe,500,500,N=n,22,sigma,biases.npy,100,1.46597580909729,1.46597580909729,1.4678239115896412,1.3439746975898743,1.4128793478012085,1.4692786931991577,1.5184506177902222,1.5851608037948608
flow_npe,500,500,N=n,22,xi,biases.npy,100,-1.359246562719345,1.359246562719345,1.3592924698600923,-1.3796388328075408,-1.366714060306549,-1.3578213453292847,-1.3510993719100952,-1.3430956959724427
flow_npe,500,500,N=n,23,lambda,biases.npy,100,0.32279266357421876,0.5146260070800781,0.6280068004206208,-0.5396007537841797,-0.03426933288574219,0.3515052795410156,0.7196979522705078,1.0394504547119139
flow_npe,500,500,N=n,23,sigma,biases.npy,100,1.7556488132476806,1.7556488132476806,1.7565921243310405,1.6669119834899901,1.7162801027297974,1.7537662982940674,1.7896816730499268,1.8452175736427308
flow_npe,500,500,N=n,23,xi,biases.npy,100,-1.364681602716446,1.364681602716446,1.3647158267337498,-1.3805944204330445,-1.3709894120693207,-1.36532324552536,-1.3583473861217499,-1.3486147403717041
flow_npe,500,500,N=n,24,lambda,biases.npy,100,-0.5213211059570313,0.6319621276855468,0.7654511335651982,-1.4068462371826171,-0.8700485229492188,-0.5513343811035156,-0.124664306640625,0.36410064697265615
flow_npe,500,500,N=n,24,sigma,biases.npy,100,1.8366672325134277,1.8366672325134277,1.8376376736744362,1.7388416171073913,1.791431963443756,1.8359942436218262,1.8721794486045837,1.9532911777496338
flow_npe,500,500,N=n,24,xi,biases.npy,100,-1.38150355219841,1.38150355219841,1.3815424485815482,-1.3966093063354492,-1.3888349831104279,-1.380205750465393,-1.3745316565036774,-1.3635751187801362
flow_npe,500,500,N=n,25,lambda,biases.npy,100,-0.5465120697021484,0.6115267181396484,0.7312258344301791,-1.3422740936279296,-0.9101104736328125,-0.5223655700683594,-0.2040691375732422,0.2874019622802734
flow_npe,500,500,N=n,25,sigma,biases.npy,100,1.0515831089019776,1.0515831089019776,1.0551855330457032,0.9055628776550293,0.9915079474449158,1.045262336730957,1.1122711300849915,1.1815960884094239
flow_npe,500,500,N=n,25,xi,biases.npy,100,-1.3011705136299134,1.3011705136299134,1.3012185374941188,-1.3169574379920959,-1.309266597032547,-1.3014864325523376,-1.2943713665008545,-1.2833860039710998
flow_npe,500,500,N=n,26,lambda,biases.npy,100,-1.19756103515625,1.19756103515625,1.2673155359231838,-1.8107597351074218,-1.4553604125976562,-1.1735267639160156,-0.9344692230224609,-0.4956268310546876
flow_npe,500,500,N=n,26,sigma,biases.npy,100,1.3688358187675476,1.3688358187675476,1.370466282726565,1.2613893270492553,1.3196319937705994,1.3719983100891113,1.4158888459205627,1.472293734550476
flow_npe,500,500,N=n,26,xi,biases.npy,100,-1.5168586015701293,1.5168586015701293,1.5168885413564788,-1.5312994420528412,-1.5246798396110535,-1.5178044438362122,-1.509456217288971,-1.499932473897934
flow_npe,500,500,N=n,27,lambda,biases.npy,100,-2.3573117065429687,2.3573117065429687,2.4174214673477388,-3.1881431579589843,-2.7234954833984375,-2.383899688720703,-2.0460243225097656,-1.4934303283691408
flow_npe,500,500,N=n,27,sigma,biases.npy,100,1.5684038591384888,1.5684038591384888,1.5697777056467974,1.4487857699394227,1.52768474817276,1.574195146560669,1.6110437512397766,1.6607285499572755
flow_npe,500,500,N=n,27,xi,biases.npy,100,-1.5801059627532958,1.5801059627532958,1.5801311437234777,-1.5924424350261688,-1.5857105255126953,-1.581245243549347,-1.5742009580135345,-1.5654245555400848
flow_npe,500,500,N=n,28,lambda,biases.npy,100,-1.3985820770263673,1.3985820770263673,1.489843552773898,-2.338547134399414,-1.7825069427490234,-1.3700637817382812,-1.055826187133789,-0.560155487060547
flow_npe,500,500,N=n,28,sigma,biases.npy,100,1.2512010765075683,1.2512010765075683,1.2530534587960356,1.1477363228797912,1.2036994099617004,1.2407972812652588,1.294805884361267,1.3668368101119994
flow_npe,500,500,N=n,28,xi,biases.npy,100,-1.358252501487732,1.358252501487732,1.3583024489482705,-1.377949023246765,-1.3657535910606384,-1.357522189617157,-1.3508134186267853,-1.337744700908661
flow_npe,500,500,N=n,29,lambda,biases.npy,100,1.9046460723876952,1.9046460723876952,1.9744648205927386,1.094534683227539,1.5740184783935547,1.8247489929199219,2.2507572174072266,2.9013885498046874
flow_npe,500,500,N=n,29,sigma,biases.npy,100,1.236870985031128,1.236870985031128,1.2391415267290031,1.105200970172882,1.198892056941986,1.2419917583465576,1.278607189655304,1.3630921959877014
flow_npe,500,500,N=n,29,xi,biases.npy,100,-1.1184251844882964,1.1184251844882964,1.1184845237388694,-1.1351098418235779,-1.1268941462039948,-1.1191332936286926,-1.1094470918178558,-1.1002548933029175
flow_npe,500,500,N=n,30,lambda,biases.npy,100,-4.385016784667969,4.385016784667969,4.415222014679499,-5.377015686035156,-4.701658248901367,-4.370719909667969,-4.085193634033203,-3.539646530151367
flow_npe,500,500,N=n,30,sigma,biases.npy,100,1.1140868139266968,1.1140868139266968,1.1168387727272686,0.9725570797920227,1.0600316524505615,1.1099432706832886,1.1756907105445862,1.2271048784255982
flow_npe,500,500,N=n,30,xi,biases.npy,100,-1.3137766122817993,1.3137766122817993,1.3138232572735828,-1.3328168630599975,-1.3198731541633606,-1.3122913837432861,-1.3064105808734894,-1.2975188851356507
flow_npe,500,500,N=n,31,lambda,biases.npy,100,-2.177358856201172,2.177358856201172,2.2438696446036412,-3.087432098388672,-2.4978599548339844,-2.1629066467285156,-1.7845745086669922,-1.3908733367919923
flow_npe,500,500,N=n,31,sigma,biases.npy,100,1.0360208296775817,1.0360208296775817,1.0385004541893115,0.9235831737518311,0.9891486167907715,1.0345531702041626,1.0883223414421082,1.142834198474884
flow_npe,500,500,N=n,31,xi,biases.npy,100,-1.3572114408016205,1.3572114408016205,1.3572661873752674,-1.3781603574752808,-1.3649169206619263,-1.3565382361412048,-1.3499297201633453,-1.3354039132595061
flow_npe,500,500,N=n,32,lambda,biases.npy,100,-0.000629119873046875,0.4106878662109375,0.5250142510609442,-0.8802898406982421,-0.32788848876953125,0.00043487548828125,0.3532581329345703,0.8976882934570313
flow_npe,500,500,N=n,32,sigma,biases.npy,100,0.9376003479957581,0.9376003479957581,0.9392736522558253,0.8583832263946534,0.898110568523407,0.9386330842971802,0.9693402647972107,1.0295164585113525
flow_npe,500,500,N=n,32,xi,biases.npy,100,-1.1587599909305573,1.1587599909305573,1.1588122049781386,-1.1788727521896363,-1.164664626121521,-1.1583389639854431,-1.153050720691681,-1.1422886610031129
flow_npe,500,500,N=n,33,lambda,biases.npy,100,-0.5068376159667969,0.5496171569824219,0.656625945753444,-1.1490486145019532,-0.7936248779296875,-0.4688453674316406,-0.2288227081298828,0.12818603515624996
flow_npe,500,500,N=n,33,sigma,biases.npy,100,1.7391824436187744,1.7391824436187744,1.741117809115108,1.590485894680023,1.6825242042541504,1.750923752784729,1.8013480305671692,1.8635661721229553
flow_npe,500,500,N=n,33,xi,biases.npy,100,-1.2891437578201295,1.2891437578201295,1.28918846663743,-1.3080650925636292,-1.2962361872196198,-1.2877668738365173,-1.281453162431717,-1.2719568848609923
flow_npe,500,500,N=n,34,lambda,biases.npy,100,-0.12685493469238282,0.3701056671142578,0.4899001453048436,-0.9729911804199218,-0.35909461975097656,-0.12029266357421875,0.1386432647705078,0.694842529296875
flow_npe,500,500,N=n,34,sigma,biases.npy,100,1.088041217327118,1.088041217327118,1.0900250490445675,0.9715283393859864,1.0526921153068542,1.088369369506836,1.129847228527069,1.1887117385864256
flow_npe,500,500,N=n,34,xi,biases.npy,100,-1.0041753375530242,1.0041753375530242,1.0042546573943272,-1.0235385417938232,-1.0117004811763763,-1.0042457580566406,-0.9946667850017548,-0.9836833477020264
flow_npe,500,500,N=n,35,lambda,biases.npy,100,0.3571758270263672,0.46671714782714846,0.5702034657156402,-0.36817169189453125,0.07259559631347656,0.3573760986328125,0.6631603240966797,1.1051830291748044
flow_npe,500,500,N=n,35,sigma,biases.npy,100,2.017678909301758,2.017678909301758,2.0188821072612297,1.9153181791305542,1.9678927063941956,2.0163562297821045,2.0712608098983765,2.122862386703491
flow_npe,500,500,N=n,35,xi,biases.npy,100,-1.5286216986179353,1.5286216986179353,1.5286498187123982,-1.543362420797348,-1.5356818735599518,-1.529350757598877,-1.5212514400482178,-1.5145862221717834
flow_npe,500,500,N=n,36,lambda,biases.npy,100,-2.726336441040039,2.726336441040039,2.7793349152391853,-3.624981689453125,-3.1827259063720703,-2.673309326171875,-2.299053192138672,-1.9996257781982423
flow_npe,500,500,N=n,36,sigma,biases.npy,100,1.7543892645835877,1.7543892645835877,1.7562523849531761,1.6172221422195434,1.7030163407325745,1.763716697692871,1.8043034672737122,1.873963761329651
flow_npe,500,500,N=n,36,xi,biases.npy,100,-1.4587936449050902,1.4587936449050902,1.4588268669243647,-1.4731425940990448,-1.4645510911941528,-1.460158884525299,-1.4535590410232544,-1.4425647020339967
flow_npe,500,500,N=n,37,lambda,biases.npy,100,-2.778398666381836,2.778398666381836,2.81380809733412,-3.584952163696289,-3.039501190185547,-2.7999649047851562,-2.488382339477539,-2.1076560974121095
flow_npe,500,500,N=n,37,sigma,biases.npy,100,1.0505318832397461,1.0505318832397461,1.0534403922763547,0.9113649129867554,1.0031874775886536,1.054243803024292,1.0985727906227112,1.1770331501960754
flow_npe,500,500,N=n,37,xi,biases.npy,100,-1.2111263537406922,1.2111263537406922,1.211177262372556,-1.2297084629535675,-1.2181328535079956,-1.211084008216858,-1.2040199637413025,-1.1947401642799378
flow_npe,500,500,N=n,38,lambda,biases.npy,100,-1.6105748748779296,1.6105748748779296,1.6654690258459912,-2.302911376953125,-1.93780517578125,-1.600738525390625,-1.2755012512207031,-0.9922679901123048
flow_npe,500,500,N=n,38,sigma,biases.npy,100,1.143258628845215,1.143258628845215,1.1462048181535889,0.9920256495475769,1.093341052532196,1.1435279846191406,1.1936222314834595,1.2809628963470459
flow_npe,500,500,N=n,38,xi,biases.npy,100,-1.2986729919910431,1.2986729919910431,1.2987167062462608,-1.3156692743301392,-1.3069959878921509,-1.2990336418151855,-1.2919692695140839,-1.2795809030532836
flow_npe,500,500,N=n,39,lambda,biases.npy,100,-2.0964144897460937,2.0964144897460937,2.152719046462949,-2.9442733764648437,-2.4146289825439453,-2.1172256469726562,-1.8010921478271484,-1.3455612182617191
flow_npe,500,500,N=n,39,sigma,biases.npy,100,0.9403457832336426,0.9403457832336426,0.942381227381207,0.8499423027038574,0.894800066947937,0.9442596435546875,0.9725604057312012,1.043817412853241
flow_npe,500,500,N=n,39,xi,biases.npy,100,-1.2934461843967437,1.2934461843967437,1.2934834964638264,-1.3083405315876007,-1.3010512590408325,-1.2933894395828247,-1.285906732082367,-1.27666637301445
flow_npe,500,500,N=n,40,lambda,biases.npy,100,-0.23909713745117187,0.46472061157226563,0.595286350463223,-1.0793373107910156,-0.5935745239257812,-0.234466552734375,0.14964866638183594,0.4652339935302732
flow_npe,500,500,N=n,40,sigma,biases.npy,100,1.1755065608024597,1.1755065608024597,1.1769137635523663,1.0854814171791076,1.1309921741485596,1.1760648488998413,1.2176744937896729,1.2674956798553467
flow_npe,500,500,N=n,40,xi,biases.npy,100,-1.3950165116786957,1.3950165116786957,1.3950603407945914,-1.4124834775924682,-1.4025813341140747,-1.395171880722046,-1.3873624503612518,-1.37779740691185
flow_npe,500,500,N=n,41,lambda,biases.npy,100,-0.97384521484375,0.9798703002929687,1.0575332609369568,-1.6656944274902343,-1.1595268249511719,-0.9544563293457031,-0.7452259063720703,-0.3759742736816407
flow_npe,500,500,N=n,41,sigma,biases.npy,100,0.9060734558105469,0.9060734558105469,0.9085788618550549,0.7998837232589722,0.8606128096580505,0.9095321893692017,0.9442203640937805,1.0134003043174744
flow_npe,500,500,N=n,41,xi,biases.npy,100,-1.0637383890151977,1.0637383890151977,1.0638238709739862,-1.0850724697113037,-1.0737503170967102,-1.063039243221283,-1.054349809885025,-1.0425876915454864
flow_npe,500,500,N=n,42,lambda,biases.npy,100,-1.137613525390625,1.137613525390625,1.234695675974809,-1.9437061309814454,-1.4937191009521484,-1.144073486328125,-0.817352294921875,-0.3522792816162111
flow_npe,500,500,N=n,42,sigma,biases.npy,100,1.7581795477867126,1.7581795477867126,1.7595003320926297,1.6350261926651002,1.7072391510009766,1.7600690126419067,1.8102320432662964,1.8602865576744079
flow_npe,500,500,N=n,42,xi,biases.npy,100,-1.386228519678116,1.386228519678116,1.3862595755098115,-1.4025470435619354,-1.3918354511260986,-1.3851719498634338,-1.379480928182602,-1.3733028888702392
flow_npe,500,500,N=n,43,lambda,biases.npy,100,-0.09638206481933594,0.4286206817626953,0.5308136467663958,-0.8644439697265625,-0.5108375549316406,-0.09818649291992188,0.27942657470703125,0.7085906982421873
flow_npe,500,500,N=n,43,sigma,biases.npy,100,1.277718291282654,1.277718291282654,1.2800197587698776,1.1597070932388305,1.2194156050682068,1.2779992818832397,1.3215523958206177,1.4123460292816161
flow_npe,500,500,N=n,43,xi,biases.npy,100,-1.3632839012145996,1.3632839012145996,1.363327500956624,-1.380667221546173,-1.371270626783371,-1.3642526865005493,-1.355445772409439,-1.3460198044776917
flow_npe,500,500,N=n,44,lambda,biases.npy,100,0.15007057189941406,0.36198509216308594,0.4455445853646985,-0.5193672180175781,-0.14286422729492188,0.16788101196289062,0.4591941833496094,0.8486763000488281
flow_npe,500,500,N=n,44,sigma,biases.npy,100,1.3305252480506897,1.3305252480506897,1.3322698942240514,1.219299602508545,1.2795702815055847,1.3317409753799438,1.3680537939071655,1.4369992852210998
flow_npe,500,500,N=n,44,xi,biases.npy,100,-1.3047517371177673,1.3047517371177673,1.304790674281992,-1.3208830296993255,-1.311520129442215,-1.3051106929779053,-1.299239844083786,-1.2851426661014558
flow_npe,500,500,N=n,45,lambda,biases.npy,100,-1.0094298553466796,1.0201465606689453,1.1237939292870127,-1.776803207397461,-1.397745132446289,-0.9416923522949219,-0.6990127563476562,-0.21028099060058603
flow_npe,500,500,N=n,45,sigma,biases.npy,100,1.17097003698349,1.17097003698349,1.1740195173162793,1.0413805365562439,1.102281391620636,1.178072452545166,1.2331196069717407,1.2965072393417358
flow_npe,500,500,N=n,45,xi,biases.npy,100,-1.3181455302238465,1.3181455302238465,1.3181887884025514,-1.3339335203170777,-1.3259988129138947,-1.3190887570381165,-1.31082284450531,-1.3019110023975373
flow_npe,500,500,N=n,46,lambda,biases.npy,100,-1.287283935546875,1.2914128112792969,1.3911557130281447,-2.1597640991210936,-1.6856575012207031,-1.2670402526855469,-0.8936901092529297,-0.5498481750488282
flow_npe,500,500,N=n,46,sigma,biases.npy,100,1.5226313257217408,1.5226313257217408,1.524022449064195,1.4133315205574035,1.485674262046814,1.5192493200302124,1.5606544017791748,1.6331767916679383
flow_npe,500,500,N=n,46,xi,biases.npy,100,-1.1732651126384734,1.1732651126384734,1.1733094900583252,-1.1881173491477965,-1.1810674965381622,-1.1736577153205872,-1.1683962643146515,-1.1540434241294861
flow_npe,500,500,N=n,47,lambda,biases.npy,100,-1.3434961700439454,1.3434961700439454,1.4076396740333716,-2.052312469482422,-1.663534164428711,-1.3371162414550781,-1.0463714599609375,-0.6051204681396487
flow_npe,500,500,N=n,47,sigma,biases.npy,100,0.8226575517654419,0.8226575517654419,0.8246995400560785,0.7312050461769104,0.783750057220459,0.8190429210662842,0.8654158115386963,0.9171962380409241
flow_npe,500,500,N=n,47,xi,biases.npy,100,-1.2279074549674989,1.2279074549674989,1.22793687634605,-1.2422102987766266,-1.234267234802246,-1.2285611033439636,-1.221541166305542,-1.214724588394165
flow_npe,500,500,N=n,48,lambda,biases.npy,100,-0.04628158569335938,0.34184310913085936,0.4283751622579243,-0.7095726013183594,-0.33794593811035156,-0.056697845458984375,0.23119544982910156,0.5725589752197265
flow_npe,500,500,N=n,48,sigma,biases.npy,100,1.3132540273666382,1.3132540273666382,1.3149375428224344,1.1994449615478515,1.2741203904151917,1.3123486042022705,1.3630774021148682,1.4278005003929137
flow_npe,500,500,N=n,48,xi,biases.npy,100,-1.0892258274555207,1.0892258274555207,1.0892858729242665,-1.107400017976761,-1.096088469028473,-1.0897660851478577,-1.0836945474147797,-1.0711761832237243
flow_npe,500,500,N=n,49,lambda,biases.npy,100,-2.1732017517089846,2.1732017517089846,2.234084550825525,-2.8918201446533205,-2.5002002716064453,-2.2169456481933594,-1.8180046081542969,-1.1870536804199219
flow_npe,500,500,N=n,49,sigma,biases.npy,100,1.1764861369132995,1.1764861369132995,1.1778324853055446,1.0926882863044738,1.1377525329589844,1.170111894607544,1.2065088152885437,1.2743566036224365
flow_npe,500,500,N=n,49,xi,biases.npy,100,-1.2666968023777008,1.2666968023777008,1.266732477477412,-1.2812575221061706,-1.2727054059505463,-1.266373872756958,-1.2600949108600616,-1.2521360754966735
flow_npe,500,500,N=n,50,lambda,biases.npy,100,0.09196075439453125,0.3674839782714844,0.47574310771461187,-0.6274868011474609,-0.23093223571777344,0.05348968505859375,0.3947010040283203,0.8581249237060545
flow_npe,500,500,N=n,50,sigma,biases.npy,100,1.1387878108024596,1.1387878108024596,1.1404456491471995,1.0401742458343506,1.09869784116745,1.138381838798523,1.1750317811965942,1.2469606161117552
flow_npe,500,500,N=n,50,xi,biases.npy,100,-1.1502175045013427,1.1502175045013427,1.1502563704818618,-1.1656774282455444,-1.156013935804367,-1.1505173444747925,-1.1447212994098663,-1.1338202476501464
flow_npe,500,500,N=n,51,lambda,biases.npy,100,-0.4899812316894531,0.5591065979003906,0.6841738541124973,-1.263223648071289,-0.8123397827148438,-0.45526123046875,-0.16368865966796875,0.17538948059082024
flow_npe,500,500,N=n,51,sigma,biases.npy,100,2.3049495887756346,2.3049495887756346,2.3057830781688704,2.203981566429138,2.2557103633880615,2.3066940307617188,2.349421977996826,2.3977471351623536
flow_npe,500,500,N=n,51,xi,biases.npy,100,-1.2757050335407256,1.2757050335407256,1.2757443850596981,-1.2909885585308074,-1.2826150357723236,-1.2757835388183594,-1.2683919966220856,-1.2597097992897033
flow_npe,500,500,N=n,52,lambda,biases.npy,100,-0.6415943145751953,0.6817386627197266,0.7917904328831287,-1.4294795989990234,-0.9604835510253906,-0.6329879760742188,-0.36556053161621094,0.16261138916015616
flow_npe,500,500,N=n,52,sigma,biases.npy,100,1.2632699179649354,1.2632699179649354,1.2646908278648752,1.1665497779846192,1.2330565452575684,1.2664402723312378,1.2985519766807556,1.358314538002014
flow_npe,500,500,N=n,52,xi,biases.npy,100,-1.1225978815555573,1.1225978815555573,1.1226451494201644,-1.1385744333267211,-1.1288560926914215,-1.1223725080490112,-1.1172794103622437,-1.1046620666980744
flow_npe,500,500,N=n,53,lambda,biases.npy,100,-0.38305900573730467,0.4906137847900391,0.5794927508103267,-1.0961933135986328,-0.6145839691162109,-0.3856048583984375,-0.19508934020996094,0.43638000488281237
flow_npe,500,500,N=n,53,sigma,biases.npy,100,1.1519390034675598,1.1519390034675598,1.1543114665928806,1.0403135895729065,1.0972660183906555,1.143984079360962,1.1990824937820435,1.286107587814331
flow_npe,500,500,N=n,53,xi,biases.npy,100,-1.1016452705860138,1.1016452705860138,1.1017156346379027,-1.1234931707382203,-1.1100761890411377,-1.1010462641716003,-1.0926622450351715,-1.0818354904651641
flow_npe,500,500,N=n,54,lambda,biases.npy,100,1.8747146606445313,1.8747146606445313,1.9200925680077205,1.1928462982177734,1.6435108184814453,1.8391952514648438,2.0914840698242188,2.592844009399414
flow_npe,500,500,N=n,54,sigma,biases.npy,100,1.102840976715088,1.102840976715088,1.1054775360257196,0.9950799465179443,1.0520889163017273,1.0857086181640625,1.1610186696052551,1.22177757024765
flow_npe,500,500,N=n,54,xi,biases.npy,100,-1.2595919251441956,1.2595919251441956,1.2596300132719245,-1.2754407584667207,-1.26675546169281,-1.2598755955696106,-1.2537489235401154,-1.244576632976532
flow_npe,500,500,N=n,55,lambda,biases.npy,100,0.28730499267578125,0.4798640441894531,0.6170395892767024,-0.5026042938232421,-0.09275436401367188,0.2514762878417969,0.6433467864990234,1.253387451171875
flow_npe,500,500,N=n,55,sigma,biases.npy,100,1.2922430038452148,1.2922430038452148,1.2937855784771153,1.1910321235656738,1.2421942353248596,1.2898918390274048,1.3371392488479614,1.3995304703712463
flow_npe,500,500,N=n,55,xi,biases.npy,100,-1.1693376863002778,1.1693376863002778,1.1693952170322561,-1.1863616943359374,-1.1782763302326202,-1.1703962087631226,-1.1608797311782837,-1.147811132669449
flow_npe,500,500,N=n,56,lambda,biases.npy,100,-0.43449424743652343,0.512043228149414,0.6085199852470558,-1.0704219818115235,-0.7502079010009766,-0.46831512451171875,-0.1283111572265625,0.29364852905273436
flow_npe,500,500,N=n,56,sigma,biases.npy,100,1.0238002061843872,1.0238002061843872,1.0252660295640508,0.9391256093978881,0.9875313639640808,1.020172119140625,1.0584058165550232,1.12038414478302
flow_npe,500,500,N=n,56,xi,biases.npy,100,-1.3487801158428192,1.3487801158428192,1.3488161565810135,-1.362731271982193,-1.3564097583293915,-1.3488433957099915,-1.3423455655574799,-1.3302378952503204
flow_npe,500,500,N=n,57,lambda,biases.npy,100,-1.1922173309326172,1.1922173309326172,1.277852232060347,-2.0354312896728515,-1.4895267486572266,-1.1942024230957031,-0.8588085174560547,-0.51977653503418
flow_npe,500,500,N=n,57,sigma,biases.npy,100,1.3008529663085937,1.3008529663085937,1.3019548500210918,1.2185155391693114,1.2628531455993652,1.3051692247390747,1.3386150598526,1.3866729974746703
flow_npe,500,500,N=n,57,xi,biases.npy,100,-1.2204537439346312,1.2204537439346312,1.2204979467242705,-1.2370881199836732,-1.228357583284378,-1.2207955121994019,-1.2131962478160858,-1.2029864966869355
flow_npe,500,500,N=n,58,lambda,biases.npy,100,0.6719974517822266,0.6809481048583984,0.7798999652813354,0.023239517211914064,0.3896617889404297,0.681915283203125,0.9196586608886719,1.266622543334961
flow_npe,500,500,N=n,58,sigma,biases.npy,100,1.136970739364624,1.136970739364624,1.1393806552999153,1.034494686126709,1.082278072834015,1.1337840557098389,1.187756896018982,1.2739742517471313
flow_npe,500,500,N=n,58,xi,biases.npy,100,-1.2849876713752746,1.2849876713752746,1.285024192259963,-1.2990112125873565,-1.291539579629898,-1.2855372428894043,-1.2781552076339722,-1.2676965832710265
flow_npe,500,500,N=n,59,lambda,biases.npy,100,-0.20376625061035156,0.4853775787353516,0.6061336227467805,-1.1500938415527344,-0.5838279724121094,-0.19709396362304688,0.18208885192871094,0.631534194946289
flow_npe,500,500,N=n,59,sigma,biases.npy,100,1.716947796344757,1.716947796344757,1.7179718742738739,1.6286975860595703,1.6718043684959412,1.7120120525360107,1.7514132857322693,1.8337669610977172
flow_npe,500,500,N=n,59,xi,biases.npy,100,-1.113172297477722,1.113172297477722,1.1132235907673005,-1.128218150138855,-1.1213884055614471,-1.1140299439430237,-1.1061373353004456,-1.0934584081172942
flow_npe,500,500,N=n,60,lambda,biases.npy,100,-2.0022930908203125,2.0022930908203125,2.0540887428653454,-2.849592590332031,-2.252809524536133,-1.9567680358886719,-1.65826416015625,-1.3475563049316408
flow_npe,500,500,N=n,60,sigma,biases.npy,100,0.9555183124542236,0.9555183124542236,0.958754151598279,0.8196267724037171,0.9093650579452515,0.9643733501434326,0.9989554286003113,1.0704683542251587
flow_npe,500,500,N=n,60,xi,biases.npy,100,-1.2123150849342346,1.2123150849342346,1.21236903810226,-1.2281225621700287,-1.2210232019424438,-1.2136053442955017,-1.2056736052036285,-1.1916240751743317
flow_npe,500,500,N=n,61,lambda,biases.npy,100,-2.303675765991211,2.303675765991211,2.343372226388765,-2.876418685913086,-2.596750259399414,-2.3638381958007812,-2.0659122467041016,-1.523949432373047
flow_npe,500,500,N=n,61,sigma,biases.npy,100,1.9027567458152772,1.9027567458152772,1.9035327581389079,1.8067747950553894,1.8650206923484802,1.9047446250915527,1.9374682307243347,1.9738683342933654
flow_npe,500,500,N=n,61,xi,biases.npy,100,-1.2966860055923461,1.2966860055923461,1.296743427819021,-1.317266982793808,-1.3057239353656769,-1.295323669910431,-1.2880758941173553,-1.2778825342655182
flow_npe,500,500,N=n,62,lambda,biases.npy,100,1.9487310791015624,1.9487310791015624,1.9967799601671472,1.1763687133789062,1.695241928100586,1.9769401550292969,2.221406936645508,2.576184844970703
flow_npe,500,500,N=n,62,sigma,biases.npy,100,1.4864306664466858,1.4864306664466858,1.4882691514579331,1.3714972972869872,1.4367977380752563,1.4893721342086792,1.534542977809906,1.5975018858909606
flow_npe,500,500,N=n,62,xi,biases.npy,100,-1.3133791339397431,1.3133791339397431,1.3134157884251991,-1.3282227039337158,-1.3193061649799347,-1.3144077062606812,-1.3066901564598083,-1.2962069630622863
flow_npe,500,500,N=n,63,lambda,biases.npy,100,-0.8367578125,0.8423136901855469,0.9341707828040201,-1.447836685180664,-1.1532745361328125,-0.8625144958496094,-0.5234127044677734,-0.16280708312988285
flow_npe,500,500,N=n,63,sigma,biases.npy,100,0.8978745508193969,0.8978745508193969,0.9000158768476133,0.803578233718872,0.8565584421157837,0.8967416286468506,0.9392726421356201,1.0032804250717162
flow_npe,500,500,N=n,63,xi,biases.npy,100,-1.1280014395713807,1.1280014395713807,1.1280634767300797,-1.1473770916461945,-1.1356521248817444,-1.1281691193580627,-1.1198416650295258,-1.111787348985672
flow_npe,500,500,N=n,64,lambda,biases.npy,100,-0.530577163696289,0.5940285491943359,0.7093101170630455,-1.2795680999755858,-0.8637351989746094,-0.5341987609863281,-0.18587112426757812,0.2746391296386718
flow_npe,500,500,N=n,64,sigma,biases.npy,100,1.2436219215393067,1.2436219215393067,1.2451484470055325,1.1470800757408142,1.196847379207611,1.2444593906402588,1.2872689366340637,1.3466387271881104
flow_npe,500,500,N=n,64,xi,biases.npy,100,-1.1056726026535033,1.1056726026535033,1.1057258765492737,-1.123241090774536,-1.114592432975769,-1.105280578136444,-1.097025066614151,-1.0898715615272523
flow_npe,500,500,N=n,65,lambda,biases.npy,100,-0.38916816711425783,0.4961591339111328,0.6020765522642085,-1.0436580657958985,-0.7114467620849609,-0.38195037841796875,-0.09996604919433594,0.41427688598632806
flow_npe,500,500,N=n,65,sigma,biases.npy,100,0.8450391483306885,0.8450391483306885,0.8471269808732154,0.741545557975769,0.8096446394920349,0.8513983488082886,0.887675940990448,0.9388089060783386
flow_npe,500,500,N=n,65,xi,biases.npy,100,-1.1117023301124573,1.1117023301124573,1.1117590274991764,-1.1295191645622253,-1.1196060478687286,-1.111844778060913,-1.1041079759597778,-1.0941210329532622
flow_npe,500,500,N=n,66,lambda,biases.npy,100,-2.4124205780029295,2.4124205780029295,2.459369067254207,-3.2427833557128904,-2.7717819213867188,-2.3900794982910156,-2.0499801635742188,-1.7779300689697266
flow_npe,500,500,N=n,66,sigma,biases.npy,100,1.5963610315322876,1.5963610315322876,1.5984965269788114,1.4483076930046082,1.543047547340393,1.5980677604675293,1.6443841457366943,1.737909770011902
flow_npe,500,500,N=n,66,xi,biases.npy,100,-1.2944929325580596,1.2944929325580596,1.2945391310932428,-1.3134374022483826,-1.3009499609470367,-1.2941105365753174,-1.2875033020973206,-1.277029073238373
flow_npe,500,500,N=n,67,lambda,biases.npy,100,-1.373295211791992,1.373295211791992,1.4297930981320166,-2.0062042236328126,-1.6510486602783203,-1.3303489685058594,-1.1360664367675781,-0.7526798248291016
flow_npe,500,500,N=n,67,sigma,biases.npy,100,1.2092358255386353,1.2092358255386353,1.2106471386781585,1.1249830842018127,1.1623828411102295,1.2091211080551147,1.2381083965301514,1.3011770129203797
