method,n_obs,n_sims,budget_label,seed,kl,mmd
flow_npe,500,250000,N=n^2,52,0.0032839057049381644,0.0011575222
flow_npe,500,250000,N=n^2,53,0.0005473759428523232,0.00060105324
flow_npe,500,250000,N=n^2,54,0.09407051456718069,0.0026478767
flow_npe,500,250000,N=n^2,55,-0.0003219344124917276,0.0004197359
flow_npe,500,250000,N=n^2,57,0.022680431906538106,0.00026357174
flow_npe,500,250000,N=n^2,58,0.06277027548119263,0.0021297932
flow_npe,500,250000,N=n^2,59,0.07092661378615535,0.00053977966
flow_npe,500,250000,N=n^2,60,0.11732931235314625,0.0032942295
flow_npe,500,250000,N=n^2,61,0.022368752372042184,7.760525e-05
flow_npe,500,250000,N=n^2,62,-0.00024072905848110276,0.0008368492
flow_npe,500,250000,N=n^2,63,0.08979437217255376,0.0010558367
flow_npe,500,250000,N=n^2,64,0.002314325302563297,0.00013327599
flow_npe,500,250000,N=n^2,65,0.03628065442522346,0.00075888634
flow_npe,500,250000,N=n^2,66,0.04431233550749171,0.0006879568
flow_npe,500,250000,N=n^2,68,0.005914988681520348,0.0026859045
flow_npe,500,250000,N=n^2,69,-0.0017985209444897937,0.0011814833
flow_npe,500,250000,N=n^2,70,0.05882661273963212,0.00113976
flow_npe,500,250000,N=n^2,71,0.038782990206575836,0.0016648769
flow_npe,500,250000,N=n^2,72,0.03032410970232813,0.0011758804
flow_npe,500,250000,N=n^2,73,0.04308916227195955,0.0018162727
flow_npe,500,250000,N=n^2,74,0.014532989395063622,0.00010931492
flow_npe,500,250000,N=n^2,75,0.041429438075621154,0.0008635521
flow_npe,500,250000,N=n^2,76,0.026727276061822385,0.00050365925
flow_npe,500,250000,N=n^2,78,0.041513165921845605,0.00013923645
flow_npe,500,250000,N=n^2,79,0.028534879846354905,0.0026853085
flow_npe,500,250000,N=n^2,80,0.03362336243516067,0.0024014711
flow_npe,500,250000,N=n^2,81,0.01794820817994967,0.00022161007
flow_npe,500,250000,N=n^2,82,0.03323719638183259,0.0017431974
flow_npe,500,250000,N=n^2,83,0.052614313427361836,0.0008364916
flow_npe,500,250000,N=n^2,84,0.01651974943782795,0.0010117292
flow_npe,500,250000,N=n^2,85,0.00885159627597853,0.00023186207
flow_npe,500,250000,N=n^2,86,0.04994810200631333,0.0015351772
flow_npe,500,250000,N=n^2,87,0.04537907924194439,0.00040531158
flow_npe,500,250000,N=n^2,88,-0.00613731529756084,0.0003992319
flow_npe,500,250000,N=n^2,89,0.01049267620550087,0.0007081032
flow_npe,500,250000,N=n^2,90,0.013026093613377455,0.00022232533
flow_npe,500,250000,N=n^2,91,0.037712261547497045,0.0014101267
flow_npe,500,250000,N=n^2,92,0.03750594538380623,0.00024366379
flow_npe,500,250000,N=n^2,93,0.041438344923929005,0.00073587894
flow_npe,500,250000,N=n^2,94,-0.002580677703726644,0.00023555756
flow_npe,500,250000,N=n^2,95,0.015603332744467256,0.0008620024
flow_npe,500,250000,N=n^2,96,0.01155877118056382,0.000682354
flow_npe,500,250000,N=n^2,97,0.04692026748655011,0.0034056902
flow_npe,500,250000,N=n^2,98,0.002625688997203421,0.0014101267
flow_npe,500,250000,N=n^2,99,0.0835881070086696,0.0037213564
flow_npe,500,250000,N=n^2,100,0.011484201077183634,0.0005105734
flow_npe,1000,1000,N=n,0,0.5253940715616562,0.009826779
flow_npe,1000,1000,N=n,1,0.38792591974799767,0.01650083
flow_npe,1000,1000,N=n,2,0.28547926105101673,0.019422054
flow_npe,1000,1000,N=n,3,0.3958625078649607,0.014100909
flow_npe,1000,1000,N=n,4,0.7359906880930532,0.03436947
flow_npe,1000,1000,N=n,5,0.4526587367341354,0.029828906
flow_npe,1000,1000,N=n,6,0.3440644473862065,0.010915995
flow_npe,1000,1000,N=n,7,0.363070770169118,0.003709793
flow_npe,1000,1000,N=n,8,0.21709375330301148,0.005210519
flow_npe,1000,1000,N=n,9,0.888659949923464,0.044114947
flow_npe,1000,1000,N=n,10,0.3471668423948546,0.007002473
flow_npe,1000,1000,N=n,11,0.44844506561797026,0.019834995
flow_npe,1000,1000,N=n,12,0.47093447886961404,0.02850449
flow_npe,1000,1000,N=n,13,0.5608474907960983,0.03291309
flow_npe,1000,1000,N=n,14,0.5266109491150093,0.015609026
flow_npe,1000,1000,N=n,15,0.3628232525783019,0.0070667267
flow_npe,1000,1000,N=n,16,1.012619612349245,0.055727005
flow_npe,1000,1000,N=n,17,0.27544501588723097,0.007938623
flow_npe,1000,1000,N=n,18,0.601256572684273,0.032604218
flow_npe,1000,1000,N=n,19,1.29147387570264,0.11867869
flow_npe,1000,1000,N=n,20,0.4030944478528054,0.0058162212
flow_npe,1000,1000,N=n,21,0.361779194201206,0.015692472
flow_npe,1000,1000,N=n,22,1.008904301796754,0.05622852
flow_npe,1000,1000,N=n,23,0.895779651576694,0.05826485
flow_npe,1000,1000,N=n,24,0.400079231916735,0.013317227
flow_npe,1000,1000,N=n,25,0.5772595348060088,0.035719752
flow_npe,1000,1000,N=n,26,0.3203179144822361,0.0052701235
flow_npe,1000,1000,N=n,27,0.3521164436698869,0.011192322
flow_npe,1000,1000,N=n,28,0.6532253365625099,0.0148745775
flow_npe,1000,1000,N=n,29,0.5486432628845436,0.012124181
flow_npe,1000,1000,N=n,30,0.70160592840815,0.046531558
flow_npe,1000,1000,N=n,31,0.2424417177911172,0.012901783
flow_npe,1000,1000,N=n,32,1.3902556065064322,0.07907212
flow_npe,1000,1000,N=n,33,0.4348276536836835,0.026558876
flow_npe,1000,1000,N=n,34,0.26879677564064225,0.0050457716
flow_npe,1000,1000,N=n,35,0.7768888719703936,0.04273081
flow_npe,1000,1000,N=n,36,0.6385639619553365,0.019687772
flow_npe,1000,1000,N=n,37,0.19859170205540985,0.0102831125
flow_npe,1000,1000,N=n,38,0.904494254112312,0.035387278
flow_npe,1000,1000,N=n,39,0.35003299206457067,0.005105853
flow_npe,1000,1000,N=n,40,0.7479341563887094,0.028545022
flow_npe,1000,1000,N=n,41,0.24425163410434947,0.004446149
flow_npe,1000,1000,N=n,42,0.42649980037778407,0.00683105
flow_npe,1000,1000,N=n,43,0.7624433218999873,0.029169202
flow_npe,1000,1000,N=n,44,0.48328277924622726,0.014048338
flow_npe,1000,1000,N=n,45,0.5727874498645946,0.003893733
flow_npe,1000,1000,N=n,46,0.8099292077850475,0.05976689
flow_npe,1000,1000,N=n,47,0.6161066049834877,0.019725084
flow_npe,1000,1000,N=n,48,0.29446483658606865,0.008063674
flow_npe,1000,1000,N=n,49,1.0311990524261632,0.041547656
flow_npe,1000,1000,N=n,50,1.6359842604740946,0.08714962
flow_npe,1000,1000,N=n,51,0.40232473548937564,0.0064365864
flow_npe,1000,1000,N=n,52,0.4044177997835289,0.010449529
flow_npe,1000,1000,N=n,53,0.36939947358590985,0.015026808
flow_npe,1000,1000,N=n,54,0.7095871905878,0.04456377
flow_npe,1000,1000,N=n,55,0.4244502878916371,0.013934374
flow_npe,1000,1000,N=n,56,1.4853309886762718,0.07435942
flow_npe,1000,1000,N=n,57,0.5169133470122743,0.02418518
flow_npe,1000,1000,N=n,58,0.4510446253433772,0.015083909
flow_npe,1000,1000,N=n,59,0.38930992400523373,0.014810324
flow_npe,1000,1000,N=n,60,0.3636978019969064,0.003245473
flow_npe,1000,1000,N=n,61,1.346874366795093,0.08238852
flow_npe,1000,1000,N=n,62,0.2542164818728647,0.005786419
flow_npe,1000,1000,N=n,63,0.7409894729582198,0.0412879
flow_npe,1000,1000,N=n,64,0.8806221236851554,0.027916193
flow_npe,1000,1000,N=n,65,0.26718494099173384,0.01024282
flow_npe,1000,1000,N=n,66,0.46100492323510234,0.0050240755
flow_npe,1000,1000,N=n,67,1.6776015613706905,0.096751094
flow_npe,1000,1000,N=n,68,0.559084521660273,0.025651336
flow_npe,1000,1000,N=n,69,0.8910101960360758,0.053846955
flow_npe,1000,1000,N=n,70,0.7056887820605846,0.020169497
flow_npe,1000,1000,N=n,71,0.22281700352685815,0.0036792755
flow_npe,1000,1000,N=n,72,0.3330149878588793,0.0063271523
flow_npe,1000,1000,N=n,73,0.3828416129283757,0.003930211
flow_npe,1000,1000,N=n,74,0.6362785767185194,0.027329803
flow_npe,1000,1000,N=n,75,0.3701555139783355,0.014838219
flow_npe,1000,1000,N=n,76,1.3621675020024218,0.064021945
flow_npe,1000,1000,N=n,77,0.6279755488872452,0.03180468
flow_npe,1000,1000,N=n,78,0.6678420674566908,0.020064354
flow_npe,1000,1000,N=n,79,1.5541754005759825,0.09174192
flow_npe,1000,1000,N=n,80,0.7604350835136441,0.015874624
flow_npe,1000,1000,N=n,81,3.103212679609507,0.12800252
flow_npe,1000,1000,N=n,82,0.31732407403199075,0.0029941797
flow_npe,1000,1000,N=n,83,2.332639680556965,0.11826825
flow_npe,1000,1000,N=n,84,0.21622571954153744,0.003987789
flow_npe,1000,1000,N=n,85,0.6391989630141786,0.014891505
flow_npe,1000,1000,N=n,86,1.8663429085817678,0.122887254
flow_npe,1000,1000,N=n,87,0.23568842554420852,0.0008596182
flow_npe,1000,1000,N=n,88,0.25663364322507204,0.0070831776
flow_npe,1000,1000,N=n,89,1.1979156070528556,0.071994424
flow_npe,1000,1000,N=n,90,0.2489850815113056,0.004974723
flow_npe,1000,1000,N=n,91,0.7715710434925769,0.020726442
flow_npe,1000,1000,N=n,92,0.36266349473676346,0.022525668
flow_npe,1000,1000,N=n,93,0.32223022893085734,0.01894474
flow_npe,1000,1000,N=n,94,0.5936980151203277,0.037930965
flow_npe,1000,1000,N=n,95,0.38679990580799234,0.026585817
flow_npe,1000,1000,N=n,96,0.24010220911367644,0.0029131174
flow_npe,1000,1000,N=n,97,0.4653682323121748,0.021332383
flow_npe,1000,1000,N=n,98,0.6969404662790591,0.036061168
flow_npe,1000,1000,N=n,99,0.29006122132514106,0.012370825
flow_npe,1000,1000,N=n,100,1.008047098420813,0.059628725
flow_npe,1000,6907,N=n log(n),0,0.13201020345021938,0.0031989813
flow_npe,1000,6907,N=n log(n),1,0.16336720890637857,0.004968047
flow_npe,1000,6907,N=n log(n),2,0.09693515632330725,0.007942319
flow_npe,1000,6907,N=n log(n),3,0.16347739251633053,0.014727712
flow_npe,1000,6907,N=n log(n),4,0.2151808980371169,0.0066353083
flow_npe,1000,6907,N=n log(n),5,0.12609980873259768,0.0031688213
flow_npe,1000,6907,N=n log(n),6,0.0868653158329791,0.0033916235
flow_npe,1000,6907,N=n log(n),7,0.2009858160395896,0.011967421
flow_npe,1000,6907,N=n log(n),8,0.24461117162376705,0.011404276
flow_npe,1000,6907,N=n log(n),9,0.7497500821489939,0.031223774
flow_npe,1000,6907,N=n log(n),10,0.14107988334682367,0.010977149
flow_npe,1000,6907,N=n log(n),11,0.11915824596596437,0.0018837452
flow_npe,1000,6907,N=n log(n),12,0.10926995364822235,0.0038019419
flow_npe,1000,6907,N=n log(n),13,0.09713819492270644,0.0033898354
flow_npe,1000,6907,N=n log(n),14,0.14571698447834044,0.0057822466
flow_npe,1000,6907,N=n log(n),15,0.11362675637701128,0.0030778646
flow_npe,1000,6907,N=n log(n),16,0.3363825802910154,0.024704933
flow_npe,1000,6907,N=n log(n),17,0.04386583802101272,0.0017293692
flow_npe,1000,6907,N=n log(n),18,0.7499832946319018,0.0521183
flow_npe,1000,6907,N=n log(n),19,0.12462675358108224,0.0034896135
flow_npe,1000,6907,N=n log(n),20,0.2949754659120857,0.012757778
flow_npe,1000,6907,N=n log(n),21,0.07343502789129508,0.00084745884
flow_npe,1000,6907,N=n log(n),22,0.27087274465238115,0.015000224
flow_npe,1000,6907,N=n log(n),23,0.409944395343179,0.023838878
flow_npe,1000,6907,N=n log(n),24,0.16334155298032513,0.0067846775
flow_npe,1000,6907,N=n log(n),25,0.32661298453956267,0.02670443
flow_npe,1000,6907,N=n log(n),26,0.1853869708584317,0.014416456
flow_npe,1000,6907,N=n log(n),27,0.08316300078922174,0.0018548965
flow_npe,1000,6907,N=n log(n),28,0.23264566695463276,0.006259799
flow_npe,1000,6907,N=n log(n),29,0.07682363121738027,0.0015945435
flow_npe,1000,6907,N=n log(n),30,0.27731491413050535,0.01335597
flow_npe,1000,6907,N=n log(n),31,0.3278677575516345,0.017919898
flow_npe,1000,6907,N=n log(n),32,0.4628757248773461,0.024084091
flow_npe,1000,6907,N=n log(n),33,0.18487765884699678,0.015144944
flow_npe,1000,6907,N=n log(n),34,0.10254701900926452,0.00517869
flow_npe,1000,6907,N=n log(n),35,0.14005527754553007,0.0031023026
flow_npe,1000,6907,N=n log(n),36,0.17462540056117562,0.010366321
flow_npe,1000,6907,N=n log(n),37,0.06605007485872524,0.0017981529
flow_npe,1000,6907,N=n log(n),38,1.4137435360928496,0.08524704
flow_npe,1000,6907,N=n log(n),39,0.24957205300590193,0.015166163
flow_npe,1000,6907,N=n log(n),40,0.15014986717537943,0.004728198
flow_npe,1000,6907,N=n log(n),41,0.13331396995860975,0.008389354
flow_npe,1000,6907,N=n log(n),42,0.4584934037690813,0.022084475
flow_npe,1000,6907,N=n log(n),43,0.3744554234703808,0.018776178
flow_npe,1000,6907,N=n log(n),44,0.10204132257346256,0.005036354
flow_npe,1000,6907,N=n log(n),45,0.3994906543873051,0.01568067
flow_npe,1000,6907,N=n log(n),46,0.27554998206553827,0.009956479
flow_npe,1000,6907,N=n log(n),47,0.1310924645576703,0.0046414137
flow_npe,1000,6907,N=n log(n),48,0.15283861432506957,0.004820347
flow_npe,1000,6907,N=n log(n),49,0.5802155160479844,0.029473424
flow_npe,1000,6907,N=n log(n),50,0.8963901064554339,0.045265555
flow_npe,1000,6907,N=n log(n),51,0.07405672509967189,8.094311e-05
flow_npe,1000,6907,N=n log(n),52,0.28620350887987256,0.014345884
flow_npe,1000,6907,N=n log(n),53,0.1590163585123813,0.0048519373
flow_npe,1000,6907,N=n log(n),54,0.7184959737919473,0.03456986
flow_npe,1000,6907,N=n log(n),55,0.07287514068187066,0.00022411346
flow_npe,1000,6907,N=n log(n),56,0.3459957513141212,0.017026901
flow_npe,1000,6907,N=n log(n),57,0.12872303879460692,0.0044784546
flow_npe,1000,6907,N=n log(n),58,0.17183215187512155,0.0062128305
flow_npe,1000,6907,N=n log(n),59,0.11103761979263925,0.0045045614
flow_npe,1000,6907,N=n log(n),60,0.28637831226941524,0.0095540285
flow_npe,1000,6907,N=n log(n),61,0.7816942302432657,0.045559883
flow_npe,1000,6907,N=n log(n),62,0.15642117263835204,0.007894278
flow_npe,1000,6907,N=n log(n),63,0.1888064564404665,0.0029133558
flow_npe,1000,6907,N=n log(n),64,0.25192708762690363,0.0067014694
flow_npe,1000,6907,N=n log(n),65,0.08860042019123493,0.0023103952
flow_npe,1000,6907,N=n log(n),66,0.30433500549787984,0.0126469135
flow_npe,1000,6907,N=n log(n),67,0.2509511258356322,0.017490268
flow_npe,1000,6907,N=n log(n),68,0.4158111596814906,0.0309484
flow_npe,1000,6907,N=n log(n),69,0.799545908033086,0.04927206
flow_npe,1000,6907,N=n log(n),70,0.1588217068732521,0.0041879416
flow_npe,1000,6907,N=n log(n),71,0.30098467166416615,0.014906645
flow_npe,1000,6907,N=n log(n),72,0.3957523156003003,0.019311309
flow_npe,1000,6907,N=n log(n),73,0.36792264849582773,0.014768958
flow_npe,1000,6907,N=n log(n),74,0.3843109241816242,0.022147655
flow_npe,1000,6907,N=n log(n),75,0.07340927146445667,0.0010443926
flow_npe,1000,6907,N=n log(n),76,0.9020711225563831,0.043963075
flow_npe,1000,6907,N=n log(n),77,0.19717331216779566,0.007322192
flow_npe,1000,6907,N=n log(n),78,0.4049593515851401,0.024232507
flow_npe,1000,6907,N=n log(n),79,0.2030167335455265,0.009435654
flow_npe,1000,6907,N=n log(n),80,0.13111054843630363,0.005380988
flow_npe,1000,6907,N=n log(n),81,1.4275709123766953,0.06409037
flow_npe,1000,6907,N=n log(n),82,0.13364577234228697,0.00044691563
flow_npe,1000,6907,N=n log(n),83,2.978695943132793,0.15534079
flow_npe,1000,6907,N=n log(n),84,0.08038461364392321,0.0016185045
flow_npe,1000,6907,N=n log(n),85,0.10869502180566162,0.002209425
flow_npe,1000,6907,N=n log(n),86,0.47324063770744723,0.020745516
flow_npe,1000,6907,N=n log(n),87,0.09658343360380552,0.0025947094
flow_npe,1000,6907,N=n log(n),88,0.08437593599156702,0.0012536049
flow_npe,1000,6907,N=n log(n),89,0.6817464570107822,0.038265467
flow_npe,1000,6907,N=n log(n),90,0.18035433182132257,0.007929206
flow_npe,1000,6907,N=n log(n),91,0.15637765832714362,0.0034343004
flow_npe,1000,6907,N=n log(n),92,0.36029206105037265,0.021658182
flow_npe,1000,6907,N=n log(n),93,0.2071817218697434,0.022485495
flow_npe,1000,6907,N=n log(n),94,0.05588396332289257,0.0040010214
flow_npe,1000,6907,N=n log(n),95,0.047444004131544704,0.0016374588
flow_npe,1000,6907,N=n log(n),96,0.06453778663399737,0.0013574362
flow_npe,1000,6907,N=n log(n),97,0.2959017193271736,0.012142539
flow_npe,1000,6907,N=n log(n),98,0.4133121861684749,0.026124597
flow_npe,1000,6907,N=n log(n),99,0.10864175861399661,0.00097322464
flow_npe,1000,6907,N=n log(n),100,0.41456923370613585,0.030112028
flow_npe,1000,31622,N=n^(3/2),0,0.08000928792869277,0.0015114546
flow_npe,1000,31622,N=n^(3/2),1,0.023476908186768234,0.000870347
flow_npe,1000,31622,N=n^(3/2),2,0.0679119420094181,0.00418365
flow_npe,1000,31622,N=n^(3/2),3,0.11909751252252672,0.01056695
flow_npe,1000,31622,N=n^(3/2),4,0.00607177839609147,0.0012185574
flow_npe,1000,31622,N=n^(3/2),5,0.045205961907818344,0.000118494034
flow_npe,1000,31622,N=n^(3/2),6,0.052582210209541076,0.0013988018
flow_npe,1000,31622,N=n^(3/2),7,0.028081316551511467,0.00082826614
flow_npe,1000,31622,N=n^(3/2),8,0.09034540333944727,0.0020412207
flow_npe,1000,31622,N=n^(3/2),9,0.11083577478053361,0.008386612
flow_npe,1000,31622,N=n^(3/2),10,0.037628658742990546,0.0003787279
flow_npe,1000,31622,N=n^(3/2),11,0.02254897570515824,0.0007857084
flow_npe,1000,31622,N=n^(3/2),12,0.05853547309452815,0.00035429
flow_npe,1000,31622,N=n^(3/2),13,0.12235570700363756,0.0055538416
flow_npe,1000,31622,N=n^(3/2),14,0.04981139878470295,0.005302906
flow_npe,1000,31622,N=n^(3/2),15,0.09860444466122674,0.0013105869
flow_npe,1000,31622,N=n^(3/2),16,0.05598824092299685,0.0008929968
flow_npe,1000,31622,N=n^(3/2),17,0.039136552269019347,0.0010209084
flow_npe,1000,31622,N=n^(3/2),18,0.08423995223639104,0.002779603
flow_npe,1000,31622,N=n^(3/2),20,0.06305779569753359,0.00067961216
flow_npe,1000,31622,N=n^(3/2),21,0.045914608768587335,0.0024939775
flow_npe,1000,31622,N=n^(3/2),22,0.038162058495482945,0.0011973381
flow_npe,1000,31622,N=n^(3/2),23,0.06484201580406412,0.00082314014
flow_npe,1000,31622,N=n^(3/2),24,0.048118985228407456,0.0011126995
flow_npe,1000,31622,N=n^(3/2),25,0.06307397121107647,0.0057234764
flow_npe,1000,31622,N=n^(3/2),26,0.06383903424904472,0.0030169487
flow_npe,1000,31622,N=n^(3/2),27,0.020010803965365014,0.0011914968
flow_npe,1000,31622,N=n^(3/2),28,0.05440831305332487,0.00055933
flow_npe,1000,31622,N=n^(3/2),29,0.10114967061669349,0.0047131777
flow_npe,1000,31622,N=n^(3/2),30,0.021965218594570745,0.00075268745
flow_npe,1000,31622,N=n^(3/2),31,-0.0018469045299912654,0.0027182102
flow_npe,1000,31622,N=n^(3/2),32,0.45182639416347686,0.017996073
flow_npe,1000,31622,N=n^(3/2),33,0.0550211202885877,0.0031826496
flow_npe,1000,31622,N=n^(3/2),34,0.0036087373588943464,0.0007606745
flow_npe,1000,31622,N=n^(3/2),35,0.03254585651216858,0.0014337301
flow_npe,1000,31622,N=n^(3/2),36,0.06717221539591577,0.0017575026
flow_npe,1000,31622,N=n^(3/2),37,0.08928732123717978,0.0033109188
flow_npe,1000,31622,N=n^(3/2),38,0.09916082168756882,0.0012791157
flow_npe,1000,31622,N=n^(3/2),39,0.08879993731157133,0.0037558079
flow_npe,1000,31622,N=n^(3/2),40,0.0446728524411532,0.0011694431
flow_npe,1000,31622,N=n^(3/2),41,0.09504122054155033,0.005225539
flow_npe,1000,31622,N=n^(3/2),42,0.10794694936598119,0.006284237
flow_npe,1000,31622,N=n^(3/2),43,0.10987624088501201,0.0029278994
flow_npe,1000,31622,N=n^(3/2),44,-0.00701403239885961,0.0006952286
flow_npe,1000,31622,N=n^(3/2),45,0.044936640951625785,0.0031354427
flow_npe,1000,31622,N=n^(3/2),46,0.05689409554637353,0.0010738373
flow_npe,1000,31622,N=n^(3/2),47,0.14084539965183349,0.009634137
flow_npe,1000,31622,N=n^(3/2),48,0.04741222789479523,0.0026162863
flow_npe,1000,31622,N=n^(3/2),49,0.37526413271117903,0.018109202
flow_npe,1000,31622,N=n^(3/2),50,0.06793121902838538,0.0027668476
flow_npe,1000,31622,N=n^(3/2),51,0.055779876227625244,0.0018086433
flow_npe,1000,31622,N=n^(3/2),52,0.15711188285093503,0.011569262
flow_npe,1000,31622,N=n^(3/2),53,0.06957351521428563,0.0018805265
flow_npe,1000,31622,N=n^(3/2),54,0.11108466401496371,0.0025503635
flow_npe,1000,31622,N=n^(3/2),55,0.09138420208977002,0.0043531656
flow_npe,1000,31622,N=n^(3/2),56,0.08757232844190647,0.004709482
flow_npe,1000,31622,N=n^(3/2),57,0.06313797765779094,0.005448103
flow_npe,1000,31622,N=n^(3/2),58,0.07518616039059198,0.003967166
flow_npe,1000,31622,N=n^(3/2),59,0.04739994894013791,0.0023012161
flow_npe,1000,31622,N=n^(3/2),60,0.02341657471208326,0.0005059242
flow_npe,1000,31622,N=n^(3/2),61,0.24124890169669583,0.0086939335
flow_npe,1000,31622,N=n^(3/2),62,0.04012085086943292,0.001111865
flow_npe,1000,31622,N=n^(3/2),63,0.031689063508282767,0.0009714365
flow_npe,1000,31622,N=n^(3/2),64,0.2035573926357393,0.008479714
flow_npe,1000,31622,N=n^(3/2),65,0.021113457882527352,0.00024533272
flow_npe,1000,31622,N=n^(3/2),66,0.09229519446855967,0.00047326088
flow_npe,1000,31622,N=n^(3/2),67,-0.004297022455326143,0.0025609732
flow_npe,1000,31622,N=n^(3/2),68,0.07018729807652868,0.0025258064
flow_npe,1000,31622,N=n^(3/2),69,0.05005315323916684,0.0016627312
flow_npe,1000,31622,N=n^(3/2),70,0.08324502318621646,0.0031174421
flow_npe,1000,31622,N=n^(3/2),71,0.024078977779801173,0.00026750565
flow_npe,1000,31622,N=n^(3/2),72,0.08491348812392938,0.0023628473
flow_npe,1000,31622,N=n^(3/2),73,0.14401734515978135,0.0051363707
flow_npe,1000,31622,N=n^(3/2),74,0.10343783813932388,0.0084273815
flow_npe,1000,31622,N=n^(3/2),75,0.047884225600314606,0.00038969517
flow_npe,1000,31622,N=n^(3/2),76,0.1679362004236694,0.0054442883
flow_npe,1000,31622,N=n^(3/2),77,0.19867429200423734,0.009922385
flow_npe,1000,31622,N=n^(3/2),78,0.11300036624569708,0.0015842915
flow_npe,1000,31622,N=n^(3/2),79,0.20952911480553582,0.015591264
flow_npe,1000,31622,N=n^(3/2),80,0.1511517216379415,0.009049416
flow_npe,1000,31622,N=n^(3/2),81,0.28448931735666505,0.008312702
flow_npe,1000,31622,N=n^(3/2),82,0.038279975462096605,0.0008215904
flow_npe,1000,31622,N=n^(3/2),83,0.9739884967522746,0.05370128
flow_npe,1000,31622,N=n^(3/2),84,0.04430836322119684,0.00070750713
flow_npe,1000,31622,N=n^(3/2),85,0.08282487375116507,0.006457448
flow_npe,1000,31622,N=n^(3/2),86,0.17910283210670488,0.0025340319
flow_npe,1000,31622,N=n^(3/2),87,0.0026263099744472007,0.00029349327
flow_npe,1000,31622,N=n^(3/2),88,0.05417492415320027,0.0028549433
flow_npe,1000,31622,N=n^(3/2),89,0.24848304546341277,0.012451768
flow_npe,1000,31622,N=n^(3/2),90,0.05398135655967175,0.0017896891
flow_npe,1000,31622,N=n^(3/2),91,0.10237152951021004,0.0046845675
flow_npe,1000,31622,N=n^(3/2),92,0.019115615650018146,0.0005996227
flow_npe,1000,31622,N=n^(3/2),93,0.05807904726849566,0.001480341
flow_npe,1000,31622,N=n^(3/2),94,-0.009610524656781784,0.00061643124
flow_npe,1000,31622,N=n^(3/2),95,0.10064157130185886,0.0065948963
flow_npe,1000,31622,N=n^(3/2),96,0.05960123573768349,0.0011428595
flow_npe,1000,31622,N=n^(3/2),97,0.14258433892722178,0.0071094036
flow_npe,1000,31622,N=n^(3/2),98,0.2072185198350733,0.009459734
flow_npe,1000,31622,N=n^(3/2),99,0.07435431267286643,0.003583908
flow_npe,1000,31622,N=n^(3/2),100,0.3090787625670509,0.01822114
flow_npe,1000,1000000,N=n^2,0,0.026670307701333766,0.00020074844
flow_npe,1000,1000000,N=n^2,1,0.026337782394872857,0.0010185242
flow_npe,1000,1000000,N=n^2,2,-0.01866119311865566,0.000721097
flow_npe,1000,1000000,N=n^2,4,0.014998284973989903,0.00040614605
flow_npe,1000,1000000,N=n^2,5,-0.004061761757196377,5.6147575e-05
flow_npe,1000,1000000,N=n^2,6,0.017900387066015832,0.0005725622
flow_npe,1000,1000000,N=n^2,7,0.0447919840304834,0.0012931824
flow_npe,1000,1000000,N=n^2,8,0.023630288981049352,0.000315547
flow_npe,1000,1000000,N=n^2,9,0.041377393637078805,0.0011481047
flow_npe,1000,1000000,N=n^2,10,-0.005923102339191178,4.851818e-05
flow_npe,1000,1000000,N=n^2,11,0.01102018406994248,0.00016999245
flow_npe,1000,1000000,N=n^2,12,0.019401275165552883,0.00038588047
flow_npe,1000,1000000,N=n^2,13,0.009840334684083933,0.00026023388
flow_npe,1000,1000000,N=n^2,14,0.026538101363267633,0.00038194656
flow_npe,1000,1000000,N=n^2,16,0.03097773361624664,0.0008058548
flow_npe,1000,1000000,N=n^2,18,0.021402456526885518,2.3961067e-05
flow_npe,1000,1000000,N=n^2,19,0.02623394458841191,0.0011798143
flow_npe,1000,1000000,N=n^2,21,0.010348309148371254,0.00034081936
flow_npe,1000,1000000,N=n^2,22,0.03360244421100157,0.0011589527
flow_npe,1000,1000000,N=n^2,23,0.09198219995681202,0.0015662909
flow_npe,1000,1000000,N=n^2,24,0.006120367832871801,0.00014603138
flow_npe,1000,1000000,N=n^2,25,0.045948117029854,0.00031721592
flow_npe,1000,1000000,N=n^2,26,0.0385892030954732,0.00091278553
flow_npe,1000,1000000,N=n^2,27,-0.012662879333706452,0.00019907951
flow_npe,1000,1000000,N=n^2,28,0.09949183534508327,0.001314044
flow_npe,1000,1000000,N=n^2,29,0.006979838982591759,4.053116e-05
flow_npe,1000,1000000,N=n^2,30,-0.01691132858282826,0.00015962124
flow_npe,1000,1000000,N=n^2,32,0.05044262925844014,0.0009082556
flow_npe,1000,1000000,N=n^2,33,0.05846329158832407,0.0024108887
flow_npe,1000,1000000,N=n^2,34,0.025957786477434103,0.0003298521
flow_npe,1000,1000000,N=n^2,35,-0.02391105021641597,0.000305295
flow_npe,1000,1000000,N=n^2,37,0.030256331727497403,0.0028010607
flow_npe,1000,1000000,N=n^2,40,0.01734680174122032,9.727478e-05
flow_npe,1000,1000000,N=n^2,42,0.007232959762620599,0.0007146597
flow_npe,1000,1000000,N=n^2,43,0.0461144207447247,0.00034296513
flow_npe,1000,1000000,N=n^2,44,-0.01603780234207967,0.00015234947
flow_npe,1000,1000000,N=n^2,45,0.008656390748149573,0.00030207634
flow_npe,1000,1000000,N=n^2,46,0.022205426880405218,0.00065624714
flow_npe,1000,1000000,N=n^2,47,0.018395962232451362,0.000228405
